ID,Unassigned;p__;c__;o__;f___0,Unassigned;p__;c__;o__;f___1,Unassigned;p__;c__;o__;f___2,Unassigned;p__;c__;o__;f___3,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae_1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f___0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f___1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Barnesiellaceae]_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]_0,k__Bacteria; p__Deferribacteres; c__Deferribacteres; o__Deferribacterales; f__Deferribacteraceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae_1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae_2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae_1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae_0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae_1,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae_0,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae_1,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae_0,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae_0
994.di,0.753595462415488,0.6679551138832867,0.3498695629200188,-0.40080737913884806,-0.1907425253949852,-0.042637473758019954,-0.15460145205196626,-0.7514136463634502,2.9620558581272998,6.925403016545062,5.695784020962852,0.649528256729658,-0.4951890496277104,0.9603719103659195,0.003936608588476303,-0.199302810084251,-0.40960939034773675,3.3856463943274036,-0.5987936844310894,-0.3740699673639098,-0.5303128054520742,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,-0.40131822393553807,-1.1727977408048234,-0.3938337395408226,-0.118405260418622,-0.7154033801140695,0.3037869358684256,-0.17654768530387632,-0.5106353659077714,-0.2071933890907896,-0.9388593639544118,-0.2106155328626267,0.7147351587268312,-0.5113632077338046,-0.3914476612319266,-0.3730748157363078,0.5161322553416832,0.869378219903477,-0.700169113351211,-0.20351454151425255,0.14930154989704075,-0.19171662469513903,-0.5351101812738029,-0.11772285740321169,-0.6764497333034927,-0.3188741972246694,-1.1307595890261763,-0.7874899045573542,-0.5903619513180262,-0.15691203556686995,0.596435523041716,-0.23412007962111073,-0.4976721341063688
84d0,0.09948072960306795,-0.29595604937605513,0.050509634431973656,-0.5779064266676172,-0.1907425253949852,0.6543163989070078,-0.10928116739215059,0.3049961493278917,-0.3260944432241269,0.553435152873677,-0.8103447191520268,-1.3253402891280728,-0.46608122100628036,-0.13214107069814157,0.7181840699763442,-0.2992781737808459,0.1918971465333673,-0.315035410934852,-0.3100522905120178,-0.3740699673639098,-0.6174067319233757,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.3681581068285181,4.943484363022754,-0.15120282453041148,-0.3917306957656749,-0.3999668765641971,0.5714056692320845,-0.8717190554836737,-0.18507619453699922,-0.21202929313489732,-0.2071933890907896,-0.6212584454381538,-0.3038505232250056,-0.5050282511280184,-0.5408690469516275,-0.4396938751343373,-0.2869226876332744,0.08977840609395231,-0.23236848895035367,-0.5543178870875275,1.117931694553761,0.1542841872152496,-0.19171662469513903,-0.17555184596594284,1.5850320485947766,-0.4380381946864003,0.023710487832473894,-0.047972370155774005,0.039911370636889994,-0.5903619513180262,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.5015316186977915
OOO.d14,-0.3295693668227112,0.033137531375317,0.22736391323288838,0.21627571514811222,-0.09092802466716941,-0.8535438005961554,-0.1601311177098216,-0.9843155231371616,-0.1489669245316919,-1.3289721800221408,0.08366442354148665,15.078783681529286,2.53119567731875,0.04961512544041143,-0.48390054498792157,-0.14090866618776454,-0.5711891871601134,-0.315035410934852,-0.7054141245183186,-0.3740699673639098,-0.5379698862897181,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.5727066914136211,-0.8515509365711391,0.011739583655247321,-0.39182886192410255,-0.0307034240434475,-0.7154033801140695,-0.5407632076078501,-0.21147706736897087,-0.13335780209801223,-0.2071933890907896,-0.8741130154901282,-0.3629385623870073,-0.29164500306245594,-0.6394747117280186,-0.018561792790444107,-1.2942798743712927,0.038053893244220434,-0.1946550035183597,-0.8365448904510636,0.18002395206619864,-0.04213844483612535,-0.19171662469513903,1.0197549943954272,-0.11772285740321169,-0.7423359748451891,-0.38856873125614505,-1.6913569861980777,7.062308055607787,-0.559364896499537,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.1027167248041169
74d8,-0.5490897356420367,-0.557810601046026,-0.03487131803303309,-0.2525243342942902,-0.1907425253949852,-0.842360469097382,-0.15951202584849736,-0.8343653073508736,-0.19473795187703696,-0.5344695712757793,-0.9973073767356914,-1.3703376770935107,0.6965784547077074,-0.7578093081530781,-0.8523558543246736,-0.08731468278723421,-0.7531761456241413,-0.315035410934852,4.289545116815882,-0.3740699673639098,-0.5213811214993567,-0.2241112483104677,-0.07932742708352218,-0.23730777390995492,2.682687786824264,-0.3959461311114486,-0.011536131680502921,-0.7077871390845745,-0.15837470273350715,-0.7154033801140695,3.404746420451939,-0.6160985278999856,0.184805935618265,-0.2071933890907896,-0.0018903390367143455,-0.04065517913818279,-0.43045142926156493,0.1500364138258451,1.544036582784561,-0.3732128842424381,0.3296887295925343,-0.23236848895035367,0.4190804747494738,-0.7906498057508622,-0.17922226180632658,-0.19171662469513903,0.5329919136699265,-0.11772285740321169,-0.3074543433835914,-0.17545513183942962,-0.047972370155774005,0.039911370636889994,-0.5897779084077166,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.5015316186977915
72d0,-0.08464050577687322,-0.3815383231384725,0.027016761755786534,-0.48241218095236277,-0.1907425253949852,-0.860154515638462,-0.16049707662650708,-0.5539750339330894,-0.23552755808379403,-1.1522618333402437,-0.3024307866038295,-0.19006256082297798,-0.2880661159548034,4.020423543150255,0.7426926272303273,-0.29657511163053374,1.8231925613003883,-0.315035410934852,-0.5508242554355284,2.306985463682178,-0.6098612864780807,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,0.7510463537512122,0.23174821936235193,-0.0024898325728670346,-0.3917306957656749,0.3018125170521769,0.6061858171547145,-0.8986593515037777,0.48317246155376287,0.1924662340597554,-0.2071933890907896,-0.6671947551360625,-0.10591701002041232,-0.46622357745796295,-0.6837251466523844,-0.4396938751343373,-0.2745942642112172,0.06648265075388754,-0.23236848895035367,-0.6387741514847906,-0.7044326043104358,-0.41407044815159116,-0.19171662469513903,-0.17976226250154761,-0.11772285740321169,-0.4600381126746982,-0.35573950779249547,6.538379657926548,-1.693318223472361,-0.5885120159512482,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.4990676773458237
89d0,-0.12256134067956231,-0.3964112551376631,0.0219956812091281,-0.4635090423229628,0.19060826992241325,-0.035944422279615196,-0.13739112608668924,0.6304248204886049,0.02607606257125231,-0.13810457925763403,1.2909257169039523,0.9808291339396719,0.08603640644873853,0.737955605636616,0.47894525056437215,-0.2596920859213507,-0.09668905765068786,-0.315035410934852,-0.6314228212488974,0.3124618639623517,-0.5862116223063526,-0.2241112483104677,0.2591580772979061,-0.23730777390995492,-0.6040175717615837,0.49131313166685114,-0.018952536016060947,0.9616921062604868,-0.48720956880259825,0.8074702934771105,-0.8702426829040083,-0.004523636440643444,-0.5359724752257602,2.3345364224519063,0.1623782724018008,3.1876836381789926,0.5774771712554474,-0.6273708146047662,-0.4396938751343373,-0.6049180624214507,-0.055957560798533264,-0.23236848895035367,0.7820990997122214,1.5783457243301784,0.820567345467758,-0.19171662469513903,-0.5567857151502621,-0.11772285740321169,-0.24590396426578726,-0.018222814170113292,0.7953038014664053,-0.1820007303912521,-0.5903619513180262,2.9368401201571053,-0.19843900144343332,-0.23412007962111073,0.007633666842577861
609.d8,-0.27496582717951923,-0.47580493957177356,0.0031169616437849886,-0.3820896190039567,-0.1907425253949852,-0.7599156643164591,-0.15846763608493508,-1.0127587577361141,-0.1585436638952955,-0.2631438296245919,-0.7979038770298881,4.900470100578092,-0.4747648219171307,-0.7589403729327392,0.16376104355259566,-0.2219492712236111,-0.6263149100648248,-0.03855861862476865,2.4094257203528633,-0.3740699673639098,-0.31449976776137456,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,0.2646725659167747,-0.35449599545492333,-0.19063852958415506,-0.39214099338679914,-0.03845340131247735,-0.7154033801140695,-0.19129609880151244,-0.06520844245714265,-0.5710090960717774,-0.2071933890907896,-1.1191661988636918,-0.12935417694094792,-0.2681507011397118,-0.6837251466523844,-0.2671278248459355,-0.7319319836130492,0.06783004507230388,0.030345152303406214,-0.5649809406828012,-0.7300259819152408,-0.395237831644547,-0.19171662469513903,-0.25391341943409396,-0.11772285740321169,-0.5746786533263692,-0.21337493355640266,-0.24161690570542482,-0.1080602094260208,-0.5884617961982643,-0.15691203556686995,-0.41998773432467185,-0.12303170281525655,-0.5015316186977915
626.d14,-0.6020776408426968,-0.36070540788282685,0.09890698111595585,0.13164923059276967,-0.1907425253949852,-0.8513572913459236,-0.16001007595391217,-1.0280530820010665,-0.15098938075896073,-0.74175398115544,0.3059787211503909,1.5798273690617863,1.187989597280438,-0.35252277489325895,-1.214431861030034,-0.04035444647779309,-0.6498504136976536,-0.30453212149084463,-0.21744110329562624,-0.3740699673639098,0.3353091527879698,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.2880426226775154,-0.9681105211900971,0.013632476946461539,-0.3917306957656749,-0.22025983048390124,-0.7154033801140695,-0.786503617916446,-0.17032189270480746,0.10695902853576982,-0.2071933890907896,-0.33752861948336993,-0.4886689272233145,-0.4584473866368864,-0.2715205681665198,-0.2954674990129795,-0.6998479150326157,0.2829231468101732,-0.23236848895035367,-0.7562036593836038,-0.7426157908629707,-0.5268614368528499,-0.19171662469513903,-0.25806490969754414,-0.11772285740321169,-0.19735410340143275,-0.6083953254078431,-0.047972370155774005,0.039911370636889994,0.656017367610596,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,0.6943276426521395
608.di,-0.5978816852625204,-0.6763003503950096,-0.03474299832724108,-0.2006159876146867,-0.1907425253949852,4.090228584872742,0.022127558652828557,0.7341780246403261,-0.40411875561578586,-1.4727811689489911,0.06040714153176192,-1.4915082459024511,-0.6565794123054589,-0.6609246104079688,-1.0657041449270948,-0.057458479537459695,0.595707318990127,-0.315035410934852,-0.5627951170532897,-0.3740699673639098,-0.5792081767425931,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615838,2.9707653019974423,-0.3120784307805843,-0.3917306957656749,1.5414615592443026,-0.7154033801140695,-0.8103162166658465,-0.16569801341401097,-0.8103054808777892,-0.2071933890907896,-1.3921138440408356,-0.008810397393709304,-0.33110494059194434,-0.6837251466523844,-0.1408716271119092,-1.1591582410874324,0.012083925467429046,-0.23236848895035367,-0.9219524603444534,1.624061341945546,-0.9374587723955576,-0.19171662469513903,-0.5028107980119311,-0.11772285740321169,-0.671643955991263,-0.18815048503913173,-0.047972370155774005,0.039911370636889994,-0.5903619513180262,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.5015316186977915
625.d8,-0.6625450419026286,-0.6848336197309282,-0.04442105687607325,-0.17305449083829785,-0.1907425253949852,-0.37640361558350244,-0.14495193454192598,0.15895242990213185,-0.059012247146099366,-0.7421014350544627,-0.1075398954760365,-0.5387057814030425,0.6437921182980618,-0.7598423264665529,0.46363435909215284,-0.25166424519666686,-0.744626455425134,0.06604703674816757,3.8650847091365015,-0.3740699673639098,1.5472424509313751,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.5808105550001684,-1.1054518302888776,-0.605430517141992,-0.3971876096053286,-0.26328972844594734,-0.7154033801140695,0.31415955941441553,-0.11987679156929615,-0.3149050312376483,-0.2071933890907896,-0.4389239659242625,-0.3011778304357868,0.23701160771940347,-0.19176169485351555,0.11113246336185821,-0.6593354222315843,0.3382349012288188,0.10306155153087657,0.28079376706194287,0.001780710042680316,-0.5492298055076681,-0.19171662469513903,1.844126294144631,-0.11772285740321169,-0.5038247373001984,-0.25349715717590726,-0.35702652741424684,-0.19624934438014677,-0.588432100426912,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.49822684264281036
76d14,-0.5733408348204535,-0.12683353916821183,0.14696175657643135,0.21450741312084906,-0.19074252539498576,-0.8556015419688748,-0.16024503107603943,-1.0735496093281922,-0.13957284860266422,-0.13680587512970072,0.3075279687291974,1.338022771330322,0.7492599304508751,-0.6890965339996842,-1.2282366581690953,-0.03740663185152255,-0.7183212658785277,-0.3150354109348516,-0.20524339643941653,0.49224217628515277,0.16633372826873008,-0.22411124831046733,-0.2780136235399229,-0.23730777390995728,-0.6040175717615841,-0.9395027470123319,0.013542001742971007,8.751261693028491,-0.3260285335477912,-0.07484849419961868,1.5484802251302654,-0.9058476960926886,1.406481511272547,-0.20719338909078983,2.804325230965913,-2.2636363118027116,4.61669658119485,-0.029233197636081135,0.1176470433467573,-0.12925120946380336,1.2811953071400652,-0.23236848895035403,0.17606649864773208,-0.577484886145977,0.38890859404315725,-0.1917166246951408,-0.4562121375684631,0.7298838446991827,-0.16467827527159318,-0.7747244220196995,-0.04797237015577378,0.039911370636888405,1.0087089613044071,-0.15691203556687033,-0.41998773432467135,-0.2341200796211117,-0.03418718259540338
99di,-0.22116708356813064,1.9731197724276717,0.5837183277217551,1.1742131205770208,-0.1907425253949852,-0.3696223949447358,-0.15117431170760268,-0.2080632772810445,0.0032934041714147533,1.05168574144101,1.96124308263984,1.0863457690927167,-0.2253456219858393,-0.16577036596394584,0.4395907503723685,2.3884208305660364,-0.2574710555320727,-0.315035410934852,-0.5208108448807071,0.38697163337118107,0.6444198711791416,-0.2241112483104677,0.5385761722502799,-0.23730777390995492,-0.2960654749349868,1.5390430373790978,0.926215305707031,-0.12658920279812053,-0.47389337508157564,-0.5278309139582307,0.9211570543787646,1.8455864498267598,-0.4471537067761972,-0.2071933890907896,1.1819390559707093,4.49665337442388,0.18560223361823047,0.8473828360633847,-0.4396938751343373,-0.7052472684087634,-1.8325480518133974,-0.23236848895035367,0.24359668463049203,4.45483334844121,1.8112897473111218,-0.19171662469513903,1.0401339774806162,0.6268863069618097,-0.5773050138050385,-0.08669223024600753,-0.047972370155774005,0.039911370636889994,-0.5894867501090257,-0.15691203556686995,6.947819319299375,-0.23412007962111073,-0.49733514775077925
996.d0,1.463310673588745,0.967603182630455,0.43488998677923185,-0.7808205783639173,-0.1907425253949852,0.5152778758705435,-0.1536250014450363,0.26152618606319605,9.284282204326571,-0.8300993498103069,0.658982964266478,-1.0265072046730703,-0.567236128097107,-0.2446455062645276,-0.9980561152286549,-0.06685236602978345,-0.4315520098422457,8.622737222784924,-0.6416513408196001,-0.3740699673639098,-0.628912802618458,8.45831936280339,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,-0.6252326759495356,-4.769305514521794,-0.40398251434099813,-0.230650792654531,-0.08727785682669634,-0.4999905331376467,-0.08225066711520164,-0.8220334507520616,4.510442932472767,-0.2478660821231869,-1.3743740334668064,5.777543730792116,-0.6418860428203473,-0.36942621515219354,-1.8490496892811257,2.795221093408522,8.076031993081726,-0.841198989990564,-0.6441489222917577,-0.31728868627284457,-0.19171662469513903,-0.4826667188048618,-0.11772285740321169,-0.6807989161391699,-0.21834665137764547,-4.07811763594091,-3.0396847623940975,-0.5898930243129905,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.4935683890581138
623.d0,0.1278920715163738,4.528109029831332,1.2254973996663518,2.0870316619985916,-0.1907425253949852,-0.7542577956649964,-0.15934158142992425,0.7777235424005818,-0.12503965597413305,0.8508480795682046,0.3816910731837212,0.4523797635804984,-0.36168865622534535,1.2806103203356851,0.6862972435359039,-0.2846511136143502,0.0032327878299944915,-0.315035410934852,-0.39681560339341915,-0.3740699673639098,0.1774529029524985,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.5456812837618836,0.4121453619063043,-0.029030511536757016,-0.39191359222933925,-0.41372614091512755,-0.7154033801140695,-0.3179392929494209,0.10700005080551078,0.3009124049732342,-0.2071933890907896,0.8734634850469373,-0.08177789427552833,-0.9477180323276664,-0.2715032469210079,-0.3473851156739655,0.39657516109018287,0.13608197414595993,-0.1621033056280185,-0.28545031932694526,-0.21263099443119485,0.005311342482107937,-0.19171662469513903,1.5158826317962693,-0.11772285740321169,1.8867531860296487,4.633541007236142,-0.047972370155774005,0.039911370636889994,-0.588513900445549,-0.15691203556686995,-0.09586983164342357,-0.23412007962111073,-0.49599339808977755
75d8,-0.6024448098578273,-0.643972584100706,-0.037609782557062814,-0.20781427194203095,0.006038367227726301,-0.8489835443660604,-0.15987866900811634,-0.5480996540202951,-0.24779394088542406,-0.49024750685443286,-1.0356919505066922,-0.5286475097083972,1.6534271320238845,-0.7594168884954191,-1.0736849115695255,-0.0563271300948865,-0.7544684885499896,-0.315035410934852,2.9886722557416814,-0.3740699673639098,0.20913892953805613,-0.2241112483104677,0.054609655856831994,-0.23730777390995492,5.271408629940689,-0.035031541602245496,0.009816043737154525,-0.3699553442649772,0.18526022337740655,0.5942938178489533,1.9014824721740928,0.501089367118627,1.6224604101690434,-0.2071933890907896,-0.21438931357052812,-0.18462159159387398,-0.504634767869796,1.148277622656661,0.7812584395185382,0.32143972307294294,0.7862721725652762,-0.23236848895035367,0.7057026860069575,-0.562198551288483,-0.5581622158346227,-0.19171662469513903,0.8793315216217029,-0.11772285740321169,-0.26574877428972055,0.08383201354147173,-0.047972370155774005,0.039911370636889994,-0.5903619513180262,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.49957820255832136
100d8,-0.698643226929656,-0.7108280225098454,-0.048415846011888794,-0.1517734835818212,0.0301024307864817,-0.850751725198762,-0.1599765527525976,-1.017115848259203,-0.13351809261751185,-1.5104744966455452,-0.12304158443533934,-0.681617703149885,0.1661063956261316,-0.7593648622735578,-1.3416382830042468,-0.02178949778714161,-0.7561923344627838,-0.315035410934852,-0.4183237558284503,0.22229862843345616,-0.23051583415489282,-0.2241112483104677,-0.09136396313779824,-0.23730777390995492,-0.16641481659142243,-1.0095146420121872,0.80165269325303,0.49706608418076753,-0.15592267535095203,-0.5684175541834521,-0.20081888736810818,-0.04791479852454051,-0.5987915371573603,-0.2071933890907896,-1.2804281097088688,-0.12018955300108221,-0.36829712773412027,0.8147897805447061,0.16322091505471722,-1.0390734527695904,0.11516473054554532,-0.23236848895035367,-0.7959732295838143,-0.6849735095763204,-0.01910748472452109,-0.19171662469513903,-0.7000147716283752,-0.11772285740321169,-0.7353703608815122,-0.34916550346579356,-0.047972370155774005,0.039911370636889994,4.661631657587385,-0.15691203556686995,-0.41998773432467185,-0.23412007962111073,-0.4785125033368211
620.d0,0.452573078322354,-0.2805939281818829,-0.7911276415594969,-0.2729065544365298,-0.1907425253949852,-0.07369420268992437,-0.13365876258264967,0.7747618229948879,0.09234663892070771,0.5999793335216426,-0.1849857095207479,-0.7683426415149786,-0.6178083087356026,-0.2451817465722319,-0.4485975554045915,-0.1391907126271164,0.2003322784964972,-0.315035410934852,-0.0679604515787689,-0.3740699673639098,0.9337439747228466,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,-0.9360151978159797,0.012561260891117719,-0.3917306957656749,-0.48956592341298033,-0.3641026821871182,-0.6048457603076909,-0.13557462180989968,-0.4943023336123273,-0.2071933890907896,-0.009092348746765622,-0.2955324324682655,-0.5836166355445964,-0.5667253923683327,-0.4396938751343373,-0.3172167406502646,0.12529960998465467,-0.13265266612781257,-0.5079478228960773,-0.26921941387391085,-0.37117857171430035,-0.19171662469513903,-0.34278079211682116,-0.11772285740321169,-0.18476177780307293,0.18996005828034918,-0.047972370155774005,0.039911370636889994,-0.5901980366444872,-0.15691203556686995,0.26996314524067483,-0.23412007962111073,1.7135335201382393
996.di,0.3479141965682561,-0.15205188095326638,0.08032308667605798,-0.7146495345981463,-0.1907425253949852,0.09913918601655067,-0.12929032891626888,1.4323517249932627,-0.5953661775244286,0.6608296170586696,1.2048318191893888,-0.16129372593108512,-0.5623618110625797,2.604081521335602,-0.7295097612612303,-0.1016062463101035,0.9808288488965435,-0.315035410934852,-0.4764718430069072,-0.3740699673639098,-0.6288670741147292,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.6040175717615837,1.5623302549239626,-0.05098557635179701,-0.3917306957656749,-0.2757211588537412,-0.3315022842484165,-0.8647430703915517,0.45245055529799094,-0.7119291861021135,-0.2071933890907896,-1.510445996581138,-0.02662777063008136,-0.31274359762129494,-0.6837251466523844,-0.4396938751343373,-1.1765703964038117,0.034894330723901607,-0.23236848895035367,0.14741313614843451,0.285519796742546,-0.014835632021362507,-0.19171662469513903,-0.20884874365423914,-0.11772285740321169,-0.20070131094897975,0.36359200045810103,-0.047972370155774005,0.039911370636889994,-0.5903619513180262,6.862221443223572,0.08266407806215297,-0.23412007962111073,-0.500100145457659
85di,0.0002549912085044257,-0.3555011717817565,0.03873918162386251,-0.5227159856148335,-0.1907425253949852,1.7278231294608892,-0.09507334254214195,-0.39969210852928305,-0.2752995428000208,1.2562712013701418,-0.023092446445952427,-0.8120013034042252,-0.5634617120924659,0.044738205027373606,0.5273628312108188,-0.27133505068270286,0.7215619898752031,-0.315035410934852,-0.3126577311382083,-0.3740699673639098,-0.504794608414396,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.2824211471155517,0.5841389874933477,0.00553050393622271,-0.3917306957656749,2.0189724564065425,0.30809887334480934,-0.8091836873800169,0.17555363657088138,-0.18879801086294828,-0.2071933890907896,-0.33491831387821147,-0.2913641646347912,-0.48444952888925896,-0.3428504690029755,-0.4396938751343373,-0.2784758113338349,0.03387580089308956,-0.23236848895035367,-0.9219524603444534,0.5125049480747941,-0.7446136701626295,-0.19171662469513903,-0.42952738126117224,-0.11772285740321169,-0.8166255349875832,-0.36208319605002437,-0.047972370155774005,0.039911370636889994,-0.5846312355386797,-0.15691203556686995,0.9201107134878945,-0.23412007962111073,-0.4977152292609811
627.d0,0.18570535373920696,0.6156149883511158,0.003716281076383215,-0.8646027240080316,-0.1907425253949852,-0.5483178864499735,-0.15363741423017374,-0.24507118884172627,-0.1281138359376068,2.188416565632819,-1.4064522258728083,-1.1749934499559793,-0.5246651430664134,1.3649176808202967,0.04407587777849585,-0.2020361319665579,0.1527672480696754,0.01927192620189051,-0.338287235534834,-0.3740699673639098,-0.04021892595842234,-0.2241112483104677,-0.27801362353992315,-0.23730777390995492,-0.47508025609864474,-0.765662371474504,0.010329261395003734,-0.3921349412169666,0.07426118303579698,-0.7154033801140695,-0.405809266794236,-0.16688491102923592,0.5283717472976388,-0.2071933890907896,1.3893008334960375,-0.5091191091642497,-0.7274880081141816,-0.5015031128846065,-0.23566917515587033,3.5115442099549656,0.5433282543437152,-0.23236848895035367,0.36763600908053107,-0.8923384645216966,0.6856207199985115,-0.19171662469513903,-0.34918685472331384,-0.11772285740321169,0.9891444880905451,0.7901576105611567,-0.047972370155774005,0.039911370636889994,-0.5893407913896338,-0.15691203556686995,2.445528311553096,-0.23412007962111073,-0.5015316186977915
