ID,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Varibaculum_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___2,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Eggerthella_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae;g___0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae;g___1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae;g___2,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__SMB53_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Anaerofustis_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Coprobacillus_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]_0,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Citrobacter_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Escherichia_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Aggregatibacter_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia_0
285.1M,-0.5724436849320391,-0.1318310030544481,-0.20571452786717448,0.1318424017800313,-0.9317161735582862,0.5037039734072843,1.134412729493488,-0.3061811960736003,-0.15487893518495183,-0.7531458506019018,4.168945513592405,1.7171134989652403,-5.62924467440579,0.06867039305443676,-0.20229971867578994,0.23813533763528222,0.01563225054635619,0.12425831636281852,-0.34949512828845286,-0.4077077923642688,5.724835128399784,-0.03473603745070058,-0.29304659395630084,-0.3256374344002574,-0.24478851845441413,0.04194780370092214,-0.28341497624836665,-0.2760107085403374,-0.23428101951772493,-0.7604345598055753,-0.1898577982854557,-0.5254890622906911,-0.2064904430268817,-0.16126077469131395,-0.4130460906016364,-0.5123301859460001,-0.5680514648835447,-0.16949979462377393,-0.33040789682413757,0.003950310574142121,-0.46198358742589124,-0.1913428838712266,-0.3649600730531558,5.286710467058167,-0.46839448256749616,-0.24140490509107385,-0.3181762690385126,-0.19319071335608098,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,-0.29845457093143934,-0.3261567542515367,-0.36751683925324263,-0.24698020166077722
72.6M,-0.14949426509874317,-0.1318310030544481,-0.20571452786717448,-1.793761826798485,-1.124852277908102,0.1806762062776664,0.17275585318079859,-0.3061811960736003,-0.34259085085670815,-0.37701926749240766,-0.538855037611004,-0.22655938778112658,0.026872244819923428,0.06867039305443676,-0.20229971867578994,-0.24206215786948107,-0.21305787227747625,0.027645530092636914,0.8693304527566574,-0.4077077923642688,0.116345730098337,-0.33154767998736223,0.6057995355381545,-0.3256374344002574,-0.24478851845441413,0.04194780370092214,-0.28341497624836665,-0.2760107085403374,-0.23428101951772493,-0.661134008649962,-0.243151262330821,-0.5254890622906911,0.04503615367216706,-0.05536754744717894,-0.26793146812686747,-0.5189013265712275,-0.5328216537773293,-0.1593517560710428,-0.3669300754002786,-0.3788102672879603,-0.6655927143926096,-0.1913428838712266,-0.3649600730531558,-0.21005465761245726,-0.2133175629869235,0.04908177815124415,-0.3181762690385126,-0.19319071335608098,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,-0.316680687831527,-0.3261567542515367,-0.36751683925324263,-0.36668188108628696
184.6M,-0.483303589655319,-0.1318310030544481,-0.20571452786717448,-0.8763080230245708,-0.8825127890393124,-0.051613493482258264,0.3246043291043615,-0.3061811960736003,-0.34259085085670815,-0.2940427941783466,-0.48964081739837306,-0.2527629364446222,0.030311811182678613,0.06867039305443676,-0.20229971867578994,-0.06804381354890962,-0.11366360048675245,0.18394456983913873,-0.34949512828845286,-0.009919436090686115,-2.9613216854784916,0.06521780959088923,0.5305643948845274,-0.1537698717653669,-0.06455740088358475,0.079010285168216,-0.2604692978589575,-0.2760107085403374,-0.23428101951772493,-0.7317237324387733,-0.1863300264207454,-0.48733579299401575,0.14065426655163601,-0.16126077469131395,0.035367541607323374,-0.42505468420244186,-0.3448875054602565,-0.23524196442807052,-0.2851543424860717,-0.3788102672879603,-0.45764265071320237,-0.1913428838712266,5.164250797184575,-0.21005465761245726,-0.2365054546852846,-0.24140490509107385,-0.3181762690385126,-0.18685855133839954,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,0.3281509795673149,-0.3261567542515367,-0.3621672342251733,-0.36668188108628696
135.1M,-0.5724436849320391,-0.1318310030544481,-0.05468001938761967,0.6220669533161937,-1.088768715589438,0.19047800652506686,0.17544936915182271,-0.3061811960736003,2.604278271247876,-0.7531458506019018,-0.5318019234119833,-0.22958401115996835,0.026872244819923428,-1.1109706276390814,0.04494456676681934,-2.4197213482026547,3.3735075895640385,-0.004683436062509182,-0.34949512828845286,5.410299786208441,0.11812017049470529,-0.33154767998736223,2.1708288229705555,-0.3256374344002574,-0.24478851845441413,0.04194780370092214,-0.28341497624836665,-0.2760107085403374,-0.23428101951772493,-0.7769192639807139,-0.1918833155178281,-0.5245320456516097,0.16008627446392343,-0.16126077469131395,-0.4130460906016364,-0.5135796136233487,-0.566726280019577,-0.169118071683265,-0.3603954269474153,-0.32546731359623937,-0.6557217130350516,-0.1913428838712266,-0.3649600730531558,-0.21005465761245726,-0.39138133946754644,-0.24140490509107385,-0.3181762690385126,-0.19319071335608098,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,-0.316680687831527,0.11419385170682884,-0.35867169975638896,-0.3449117715901749
159.12M,0.10445998747098492,-0.1318310030544481,0.07753019593310828,0.6990891755731184,3.191961982805876,-0.48600015370125105,0.6489082926836799,-0.3061811960736003,-0.34259085085670815,0.9009067862091927,0.5222888592606705,1.0695463480885143,0.026872244819923428,0.11230725511545601,-0.20229971867578994,-0.084898430463437,-0.2227005100879331,-0.6256217574304391,-0.34949512828845286,-0.34299908456613787,0.11812017049470529,-0.33154767998736223,-0.2325166194739088,1.9583081000798894,0.03079571930169256,3.0026277351407167,0.7437000911352095,-0.2760107085403374,-0.23428101951772493,-0.3777189371293095,-0.14283256321948282,-0.38620860932804196,-1.5801706312427886,1.2157267023535137,-0.4130460906016364,0.5160713526282348,4.641922615148545,-1.256598293483785,0.17462600262318903,0.24251620958795103,2.9797127292473506,-0.1913428838712266,-0.3649600730531558,-0.21005465761245726,-0.2945973749235035,0.9208587927075933,-0.3181762690385126,0.05925331288425661,2.8584423973113697,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,0.26191139698075844,0.4849143009019972,1.237950918801764,0.04725737918096782
104.24M,-0.5724436849320391,-0.1318310030544481,-0.20571452786717448,0.8081579869334419,0.3478791305396063,2.5071843615227603,2.9882409596758492,4.041070308272428,-0.34259085085670815,-0.7531458506019018,2.787767762206329,2.4977688921710612,0.026872244819923428,-3.281518517721559,-0.20229971867578994,2.359846233630216,-0.5379482052491816,-0.58144039087717,-0.34949512828845286,-0.4077077923642688,0.11812017049470529,-0.33154767998736223,0.09869701609220699,-0.10603407813473137,0.6434724011844467,0.2246085690335176,-0.28341497624836665,-0.2760107085403374,-0.23428101951772493,-0.0325516144026428,0.07769986222590154,-0.513031864426473,-0.5313529804119607,-0.16126077469131395,-0.4130460906016364,2.130578342124936,-0.5080020111006449,0.015398204106677874,-0.23047089742502772,1.988289246344385,0.6712587178064543,3.273697110599007,-0.3649600730531558,-0.21005465761245726,-0.48115492832167034,-0.24140490509107385,-0.3181762690385126,-0.19319071335608098,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,-0.316680687831527,-0.3261567542515367,-0.36751683925324263,0.18289381857021267
139.1M,-0.3358542382565737,-0.1318310030544481,0.46252798235346193,5.312584005792955,-1.148843330109918,0.2083974612333054,0.27195118710964944,-0.3061811960736003,-0.31636753286102465,-0.7531458506019018,-0.5325978796942541,-0.22742552529831733,0.026872244819923428,0.07588093494236312,7.757021102357686,-2.3191165630208563,-2.0517561132118365,-2.094435370333586,-0.34949512828845286,-0.19893729816524205,0.11812017049470529,-0.33154767998736223,0.839407482111595,-0.3256374344002574,-0.24478851845441413,0.04194780370092214,-0.28341497624836665,-0.2760107085403374,-0.23428101951772493,-0.7757406997457853,-0.19173850235394344,-0.5254890622906911,0.16008627446392343,-0.16126077469131395,-0.4130460906016364,-0.5196780735085204,-0.5680514648835447,-0.16949979462377393,-0.3669300754002786,-0.3788102672879603,-0.6655927143926096,-0.1913428838712266,-0.3649600730531558,-0.21005465761245726,-0.48419851292892824,-0.24140490509107385,-0.3181762690385126,-0.19319071335608098,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,-0.003594239063177903,-0.3261567542515367,-0.36751683925324263,-0.3644522409181182
182.24M,-0.5724436849320391,-0.1318310030544481,-0.20571452786717448,1.2424776303654175,1.2377799298630237,1.7865551287500807,-1.2523893150754328,5.111062404186107,1.1797770851085094,0.10503342215281486,0.01664731865377754,-0.4495984307840101,0.10266929078144411,0.06867039305443676,-0.20229971867578994,0.582776937080665,-0.4215790021044137,-0.6665252419599644,-0.34949512828845286,-0.4077077923642688,0.11812017049470529,-0.33154767998736223,-0.36631954476281997,-0.16737941834831802,0.5642630324546483,0.20832006236412665,-0.07324004965612475,-0.2760107085403374,5.833322425327031,0.7790321679957761,5.679657326976745,2.2714447247396743,-0.9753577811169506,-0.16126077469131395,0.5040804185575621,0.42907130040068703,-0.5613952212435935,-0.1605368282348303,2.76666890586025,1.0242591763592608,7.006407427399781,-0.09646846897882747,-0.3649600730531558,-0.21005465761245726,-0.48066370321943513,-0.24140490509107385,-0.3181762690385126,-0.17482387637966615,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,-0.316680687831527,-0.3261567542515367,-0.34003905181872124,0.1523652852528785
86.12M,-0.4989144634909599,-0.1318310030544481,-0.20571452786717448,1.1780591108751546,-0.44636344223545116,-1.052063421296091,0.02510848314668483,-0.3061811960736003,-0.34259085085670815,1.862419370434233,-0.5389254099075862,-0.22609639246058805,0.026872244819923428,5.780856367481165,-0.20229971867578994,-0.6005371522170839,-2.4953736407917093,6.207067011846686,-0.34949512828845286,-0.0021864315736949,0.1505987187437743,-0.33154767998736223,-1.3880284513609376,-0.3256374344002574,-0.4830140918756431,1.7199772545732233,-0.28341497624836665,-0.2760107085403374,-0.23428101951772493,-0.7763029427942255,-0.19180758657719046,-0.5254890622906911,0.16008627446392343,-0.16126077469131395,1.8176396495944287,-0.46813150962521294,1.472446707858219,0.4182710015729667,-0.3669300754002786,-0.2973103698135801,-0.3879187222678281,-0.1913428838712266,4.657833936044644,-0.21005465761245726,3.3153316217976245,-0.24140490509107385,-0.3181762690385126,-0.19319071335608098,1.0520209663039393,-0.2343803670527897,0.4670961895688644,-0.2384650579660478,-0.17111607837884413,3.806687284583251,0.7068480772706409,-0.36668188108628696
28.24M,-0.5724436849320391,0.11306850112586676,-0.20571452786717448,-0.7283940400056824,-0.5113191599894352,-0.21789447099829676,-0.15405249628298792,-0.3061811960736003,-0.34259085085670815,1.816523410578895,-0.519714227468804,-0.22393656389717725,0.026872244819923428,0.06867039305443676,-0.20229971867578994,0.0859691468434486,-0.049520616624254804,0.1541917022847985,-0.34949512828845286,-0.05392363845787382,0.11812017049470529,-0.33154767998736223,-2.111362808107403,-0.3256374344002574,-0.24478851845441413,0.04194780370092214,-0.28341497624836665,-0.2760107085403374,-0.23428101951772493,1.8464237626279758,0.13045346713634084,-0.5130871208529312,0.1157531679369303,-0.16126077469131395,-0.4130460906016364,-0.5196780735085204,0.2961577761428526,-0.2595987970970182,-0.33490737378790625,-0.3788102672879603,0.020020568806953742,-0.1913428838712266,0.5959996075880654,-0.21005465761245726,-0.4865204263474341,-0.24140490509107385,-0.3181762690385126,-0.007119852366505929,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,-0.316680687831527,-0.3261567542515367,-0.36751683925324263,-0.36668188108628696
32.24M,-0.5724436849320391,-0.1318310030544481,-0.20571452786717448,0.6206407453791165,-0.25965936204801937,-0.8943557742360494,-1.2906198049072615,-0.3061811960736003,-0.34259085085670815,0.6823262145790435,-0.5347871371743343,-0.22712248067909613,0.026872244819923428,0.07953736631728639,-0.20229971867578994,0.569583360928082,-0.20691150971420133,-0.012817312071281204,-0.34949512828845286,-0.1612421303553739,-3.6438945383454793,5.616669067653105,-3.5600370038617037,-0.3256374344002574,-0.3753943680521353,-0.047447394282807615,1.5806322566275128,1.3698690137805953,-0.23428101951772493,0.8159900244891924,-0.5416122816833288,-0.5199742451413157,0.029975416357143847,-0.16126077469131395,-0.4130460906016364,6.3728277741678685,-0.24817064752090742,0.0013445180682819982,-0.3669300754002786,-0.3417588833554322,0.57014744123622,-0.1913428838712266,-0.3649600730531558,-0.21005465761245726,-0.4596921175146166,-0.24140490509107385,-0.3181762690385126,0.32246188244430823,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,-0.316680687831527,-0.3261567542515367,-0.36751683925324263,-0.14714358414580084
151.12M,0.3988072553208486,-0.07070588524788535,-0.20571452786717448,-0.8173544126219998,-0.8789872316624227,-0.21772605017771948,-0.23218152562897948,-0.3061811960736003,-0.34259085085670815,1.4539234880447487,-0.36369040776395223,-0.0004447236938436478,0.00795615534016028,0.06867039305443676,-0.15840172963393964,3.034526714017426,-0.7173437277559569,-0.8068311454503418,-0.34949512828845286,0.7402172557245084,0.0020506077624033465,-0.1022939779053435,0.3717534257459396,-0.2499755640068724,-0.736755323054335,-0.30699819460212546,-0.26387663009143913,-0.2760107085403374,-0.23428101951772493,-0.02208717826182688,-0.09913519089712244,0.5200001081593681,-0.6190352395078704,-0.16126077469131395,-0.4130460906016364,-0.06645257032815755,3.5121869601382203,-0.8594527495108185,-0.3669300754002786,-0.30541008721378643,-0.6009731089226181,-0.1786424517449532,-0.3649600730531558,-0.21005465761245726,-0.4393659783084065,-0.24140490509107385,-0.3181762690385126,-0.19319071335608098,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,-0.14837478857056563,-0.3261567542515367,-0.36751683925324263,-0.32156329401008216
92.24M,-0.2530157316120496,-0.1318310030544481,-0.20571452786717448,0.45635927538631527,1.3149121597706148,-3.377873850061732,-0.06692579823775564,-0.3061811960736003,-0.16465778739714185,-0.7531458506019018,-0.5275900522902026,-0.22300312685319054,0.026872244819923428,0.0724147057152888,-0.20229971867578994,-0.393937936586514,-1.3216067815821093,2.7470687799074716,0.393989498183459,-0.4077077923642688,0.1300373324281207,-0.33154767998736223,0.753488925280227,1.1508873685492989,-0.1063927474135624,0.07040732150498633,0.959771386755167,-0.016763827093984954,-0.23428101951772493,-0.2143342304573507,0.14753936988379904,0.032105035319652975,0.11199499061640827,-0.16126077469131395,-0.3797678795512337,-0.20377150805175745,-0.3934877038859795,-0.17461211938304239,-0.0034639918524761895,-0.3634906051220549,-0.3969781900510393,-0.07925356458011493,-0.3649600730531558,-0.21005465761245726,-0.48078257645212125,-0.24140490509107385,-0.3181762690385126,-0.18952525925439548,-0.25869502720120097,0.02398734617447755,-0.2464606411008692,-0.2384650579660478,-0.2436826932355759,0.44467820325133306,4.072359933587907,-0.36668188108628696
9.24M,-0.26583843281484915,-0.1318310030544481,-0.20571452786717448,-1.0795807334894356,0.91097012355615,1.5054887021266348,-0.8074552925903096,-0.3061811960736003,-0.34259085085670815,-0.5983915396860001,-0.17968682848944947,-0.04167695997864629,0.06717745531889388,0.06867039305443676,-0.20229971867578994,0.2858810383959595,-0.09511336880984553,0.08899436042454606,-0.34949512828845286,-0.4077077923642688,0.11812017049470529,-0.33154767998736223,-0.46426769184154276,-0.3256374344002574,0.3620384327985811,-0.3170046577538056,-0.20199895617073296,0.04748130587606017,-0.011348562982465955,-0.05506867824271953,-0.29828154837314996,-0.08182771378752633,0.11838510449261444,-0.16126077469131395,2.792686523006102,-0.06380098300025738,1.3056283515723641,-0.5764162821021996,0.9831543428969022,6.938406628207351,2.6369916741994577,-0.14598071853094224,-0.3310422454715532,5.787064228693474,-0.32563553025893766,-0.24140490509107385,4.278703104349943,0.13459876896452666,5.807986541579239,1.498492626668124,-0.2464606411008692,-0.2384650579660478,-0.31554005154113973,-0.3261567542515367,-0.36751683925324263,-0.36668188108628696
165.6M,-0.41418409872401607,-0.1318310030544481,-0.175150338459223,0.057264576009816624,-0.9526588078547021,-0.0707999910000777,0.14932493224467133,-0.3061811960736003,0.45501451920146346,-0.6009951739017716,0.08059708872580065,0.40284255841518274,-0.4366190764539702,0.06867039305443676,-0.20229971867578994,-0.13062387030182143,0.14803553457102808,0.24481848145645047,-0.34949512828845286,-0.4077077923642688,0.11812017049470529,-0.33154767998736223,0.12212541115627552,-0.3256374344002574,0.005790834748494377,-0.10627579684317723,-0.05482135312882891,-0.2760107085403374,-0.23428101951772493,-0.6721624683054613,-0.17901158348102583,-0.4228454201026223,0.2017531618103705,-0.16126077469131395,-0.3602858148064455,-0.4934879109773358,-0.44561426178204827,-0.13423144039909407,-0.03497177464075846,0.585973105720418,-0.6655927143926096,-0.1913428838712266,-0.3649600730531558,-0.21005465761245726,-0.38363273026002476,-0.24140490509107385,-0.3181762690385126,-0.19319071335608098,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,-0.2384650579660478,-0.316680687831527,-0.3261567542515367,-0.3336356051681013,-0.36668188108628696
166.12M,-0.15210864415413902,-0.1318310030544481,-0.20571452786717448,-1.044049923718168,0.18202545062761222,-1.8725667429361428,-1.809614511579023,-0.3061811960736003,-0.34259085085670815,0.5884989196096966,-0.538855037611004,-0.22655938778112658,0.026872244819923428,0.10966418663001916,-0.20229971867578994,0.7267025893179859,0.3430745275500267,0.05031136827981599,-0.34949512828845286,-0.4077077923642688,0.11812017049470529,-0.33154767998736223,0.12255993015590684,-0.3256374344002574,-0.2470018821372368,0.05753844492356031,-0.28341497624836665,-0.2760107085403374,-0.23428101951772493,3.6450349165420786,-1.856397077872231,-0.5172418803378942,-0.25041848303690845,-0.16126077469131395,-0.4130460906016364,-0.5183812048532591,1.1316241705346224,0.32009618485391433,-0.3650499926469039,-0.35551526833591823,-0.6626347832072244,-0.1913428838712266,-0.2533623648639054,-0.21005465761245726,-0.44111009511967053,-0.24140490509107385,4.00320227156494,0.4505682322094768,-0.25869502720120097,-0.2343803670527897,-0.2464606411008692,0.9716502630811448,-0.2770064938536365,-0.3261567542515367,-0.36751683925324263,-0.3658368090586697
