bacteria-1,bacteria-2,state-1,rho score-1,state-2,rho score-2,difference
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,1_2_SALIVA_Control,-0.6330261136712749,2_3_STOOL_GDM,0.9999999999999998,1.6330261136712747
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,2_3_SALIVA_Control,-0.7035353535353538,2_3_STOOL_GDM,0.9999999999999998,1.7035353535353535
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,1_2_SALIVA_Control,-0.6331305683563747,2_3_STOOL_GDM,0.9999999999999998,1.6331305683563744
k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,2_3_SALIVA_Control,-0.7035353535353538,2_3_STOOL_GDM,0.9999999999999998,1.7035353535353535
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae,1_2_SALIVA_GDM,-0.8348813209494325,2_3_STOOL_GDM,0.9999999999999998,1.8348813209494321
k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,1_2_SALIVA_Control,-0.6321228878648233,2_3_STOOL_GDM,0.9999999999999998,1.632122887864823
k__Bacteria; p__Elusimicrobia; c__Elusimicrobia; o__Elusimicrobiales; f__,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,2_3_SALIVA_Control,-0.7035353535353538,2_3_STOOL_GDM,0.9999999999999998,1.7035353535353535
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae,1_2_SALIVA_GDM,-0.8348813209494325,2_3_STOOL_GDM,0.9999999999999998,1.8348813209494321
k__Bacteria; p__Cyanobacteria; c__ML635J-21; o__; f__,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,1_2_SALIVA_Control,-0.6331305683563747,2_3_STOOL_GDM,0.9999999999999998,1.6331305683563744
k__Bacteria; p__Cyanobacteria; c__ML635J-21; o__; f__,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,2_3_SALIVA_Control,-0.7181096681096683,2_3_STOOL_GDM,0.9999999999999998,1.7181096681096681
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae,1_2_SALIVA_GDM,-0.8348813209494325,2_3_STOOL_GDM,0.9999999999999998,1.8348813209494321
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae],1_2_SALIVA_GDM,1.0,2_3_STOOL_Control,-0.4869869504993803,1.4869869504993802
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae],2_3_SALIVA_GDM,1.0,2_3_STOOL_Control,-0.4869869504993803,1.4869869504993802
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae],1_2_SALIVA_Control,-0.6609646697388633,2_3_STOOL_GDM,0.9999999999999998,1.660964669738863
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae,1_2_SALIVA_GDM,1.0,2_3_STOOL_Control,-0.4869869504993803,1.4869869504993802
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae,2_3_SALIVA_GDM,1.0,2_3_STOOL_Control,-0.4869869504993803,1.4869869504993802
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__BS11,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,2_3_SALIVA_Control,-0.7896103896103898,1_2_STOOL_Control,0.8924423336411307,1.6820527232515206
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__BS11,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,2_3_SALIVA_Control,-0.7896103896103898,2_3_STOOL_Control,0.8694138660056863,1.659024255616076
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__BS11,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,2_3_SALIVA_Control,-0.7896103896103898,2_3_STOOL_GDM,0.9403940886699507,1.7300044782803403
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobulbaceae,k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae,1_2_SALIVA_GDM,-0.8142414860681115,2_3_STOOL_GDM,0.9999999999999998,1.8142414860681113
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae,k__Bacteria; p__Spirochaetes; c__MVP-15; o__PL-11B10; f__,1_2_SALIVA_Control,-0.6574070660522273,2_3_STOOL_GDM,0.9999999999999998,1.657407066052227
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__BS11,1_2_SALIVA_GDM,1.0,2_3_STOOL_Control,-0.4869869504993803,1.4869869504993802
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__BS11,2_3_SALIVA_GDM,1.0,2_3_STOOL_Control,-0.4869869504993803,1.4869869504993802
k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,2_3_SALIVA_Control,-0.7901875901875904,1_2_STOOL_Control,0.8924423336411307,1.682629923828721
k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,2_3_SALIVA_Control,-0.7901875901875904,2_3_STOOL_Control,0.8694138660056863,1.6596014561932768
k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,2_3_SALIVA_Control,-0.7901875901875904,2_3_STOOL_GDM,0.9403940886699507,1.7305816788575412
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,k__Bacteria; p__; c__; o__; f__,2_3_SALIVA_GDM,1.0,2_3_STOOL_Control,-0.4869869504993803,1.4869869504993802
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Brevibacteriaceae,1_2_SALIVA_Control,-0.6786666666666666,2_3_STOOL_Control,0.9264598673179265,1.6051265339845933
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae],k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae,1_2_SALIVA_Control,-0.6609646697388633,1_2_STOOL_Control,0.9410185302095201,1.6019831999483833
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae],k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae,1_2_SALIVA_Control,-0.6609646697388633,2_3_STOOL_GDM,0.9999999999999998,1.660964669738863
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae,2_3_SALIVA_Control,-0.7896103896103898,1_2_STOOL_Control,0.8924423336411307,1.6820527232515206
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae,2_3_SALIVA_Control,-0.7896103896103898,2_3_STOOL_GDM,0.9403940886699507,1.7300044782803403
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae,k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae,1_2_SALIVA_GDM,-0.8348813209494325,2_3_STOOL_GDM,0.9999999999999998,1.8348813209494321
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae,k__Archaea; p__Euryarchaeota; c__Thermoplasmata; o__E2; f__[Methanomassiliicoccaceae],1_2_SALIVA_GDM,-0.8348813209494325,2_3_STOOL_GDM,0.9999999999999998,1.8348813209494321
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae],1_2_SALIVA_GDM,-0.8348813209494325,2_3_STOOL_GDM,0.9999999999999998,1.8348813209494321
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae],1_2_SALIVA_GDM,1.0,2_3_STOOL_Control,-0.4869869504993803,1.4869869504993802
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae],2_3_SALIVA_GDM,1.0,2_3_STOOL_Control,-0.4869869504993803,1.4869869504993802
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,2_3_SALIVA_Control,-0.7035353535353538,2_3_STOOL_GDM,0.9999999999999998,1.7035353535353535
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__,1_2_SALIVA_Control,-0.6331305683563747,2_3_STOOL_GDM,0.9999999999999998,1.6331305683563744
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__,2_3_SALIVA_Control,-0.7035353535353538,2_3_STOOL_GDM,0.9999999999999998,1.7035353535353535
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,1_2_SALIVA_Control,-0.6331305683563747,2_3_STOOL_GDM,0.9999999999999998,1.6331305683563744
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,2_3_SALIVA_Control,-0.7035353535353538,2_3_STOOL_GDM,0.9999999999999998,1.7035353535353535
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,1_2_SALIVA_Control,-0.6331305683563747,2_3_STOOL_GDM,0.9999999999999998,1.6331305683563744
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,2_3_SALIVA_Control,-0.7035353535353538,2_3_STOOL_GDM,0.9999999999999998,1.7035353535353535
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae],2_3_SALIVA_Control,-0.7035353535353538,2_3_STOOL_GDM,0.9999999999999998,1.7035353535353535
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae,1_2_SALIVA_Control,-0.6786666666666666,2_3_STOOL_Control,0.9264598673179265,1.6051265339845933
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae,1_2_SALIVA_GDM,1.0,2_3_STOOL_Control,-0.4869869504993803,1.4869869504993802
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__RF16,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae,1_2_SALIVA_Control,-0.6574070660522273,2_3_STOOL_GDM,0.9999999999999998,1.657407066052227
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae,2_3_SALIVA_Control,-0.7921356421356422,1_2_STOOL_Control,0.8924423336411307,1.684577975776773
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae,2_3_SALIVA_Control,-0.7921356421356422,2_3_STOOL_Control,0.8694138660056863,1.6615495081413285
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae,2_3_SALIVA_Control,-0.7921356421356422,2_3_STOOL_GDM,0.9403940886699507,1.732529730805593
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae,2_3_SALIVA_Control,-0.7896103896103898,1_2_STOOL_Control,0.8924423336411307,1.6820527232515206
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae,2_3_SALIVA_Control,-0.7896103896103898,2_3_STOOL_Control,0.8694138660056863,1.659024255616076
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae,2_3_SALIVA_Control,-0.7896103896103898,2_3_STOOL_GDM,0.9403940886699507,1.7300044782803403
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,1_2_SALIVA_Control,-0.6331305683563747,2_3_STOOL_GDM,0.9999999999999998,1.6331305683563744
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae,2_3_SALIVA_Control,-0.7181096681096683,2_3_STOOL_GDM,0.9999999999999998,1.7181096681096681
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae],k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae,1_2_SALIVA_Control,-0.6609646697388633,1_2_STOOL_Control,0.9410185302095201,1.6019831999483833
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae],k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Oceanospirillaceae,1_2_SALIVA_Control,-0.6609646697388633,2_3_STOOL_GDM,0.9999999999999998,1.660964669738863
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae,k__Bacteria; p__Lentisphaerae; c__; o__; f__,1_2_SALIVA_Control,-0.6574070660522273,2_3_STOOL_GDM,0.9999999999999998,1.657407066052227
k__Bacteria; p__WPS-2; c__; o__; f__,k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae,1_2_SALIVA_GDM,-0.8348813209494325,2_3_STOOL_GDM,0.9999999999999998,1.8348813209494321
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__,1_2_SALIVA_GDM,-0.8348813209494325,2_3_STOOL_GDM,0.9999999999999998,1.8348813209494321
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae],k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae,1_2_SALIVA_Control,-0.6609646697388633,1_2_STOOL_Control,0.9410185302095201,1.6019831999483833
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae],k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae,1_2_SALIVA_Control,-0.6609646697388633,2_3_STOOL_GDM,0.9999999999999998,1.660964669738863
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae],2_3_SALIVA_Control,-0.7896103896103898,1_2_STOOL_Control,0.8924423336411307,1.6820527232515206
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae],2_3_SALIVA_Control,-0.7896103896103898,2_3_STOOL_Control,0.8694138660056863,1.659024255616076
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__[Chromatiaceae],2_3_SALIVA_Control,-0.7896103896103898,2_3_STOOL_GDM,0.9403940886699507,1.7300044782803403
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Caldicoprobacteraceae,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae],1_2_SALIVA_Control,-0.6609646697388633,2_3_STOOL_GDM,0.9999999999999998,1.660964669738863
k__Bacteria; p__; c__; o__; f__,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae],1_2_SALIVA_Control,-0.6970752688172042,1_2_STOOL_Control,0.9410185302095201,1.6380937990267244
k__Bacteria; p__; c__; o__; f__,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae],1_2_SALIVA_Control,-0.6970752688172042,2_3_STOOL_Control,0.9349347524969015,1.6320100213141058
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__; f__,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae,1_2_SALIVA_Control,-0.6574070660522273,2_3_STOOL_GDM,0.9999999999999998,1.657407066052227
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae,k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae,1_2_SALIVA_GDM,-0.8348813209494325,2_3_STOOL_GDM,0.9999999999999998,1.8348813209494321
k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__GMD14H09; f__,k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae,1_2_SALIVA_GDM,-0.8348813209494325,2_3_STOOL_GDM,0.9999999999999998,1.8348813209494321
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae,1_2_SALIVA_GDM,1.0,2_3_STOOL_Control,-0.4869869504993803,1.4869869504993802
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae,2_3_SALIVA_GDM,1.0,2_3_STOOL_Control,-0.4869869504993803,1.4869869504993802
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae],k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae,1_2_SALIVA_Control,-0.6496712749615974,2_3_STOOL_GDM,0.9999999999999998,1.6496712749615972
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__,1_2_SALIVA_GDM,1.0,2_3_STOOL_Control,-0.4869869504993803,1.4869869504993802
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__,2_3_SALIVA_GDM,1.0,2_3_STOOL_Control,-0.4869869504993803,1.4869869504993802
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Syntrophomonadaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,1_2_SALIVA_GDM,1.0,2_3_STOOL_Control,-0.4869869504993803,1.4869869504993802
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Syntrophomonadaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae,2_3_SALIVA_GDM,1.0,2_3_STOOL_Control,-0.4869869504993803,1.4869869504993802
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae],k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae,1_2_SALIVA_Control,-0.6609646697388633,1_2_STOOL_Control,0.9410185302095201,1.6019831999483833
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae],k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae,1_2_SALIVA_Control,-0.6609646697388633,2_3_STOOL_GDM,0.9999999999999998,1.660964669738863
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__; f__,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae],1_2_SALIVA_Control,-0.6609646697388633,1_2_STOOL_Control,0.9410185302095201,1.6019831999483833
k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__; f__,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae],1_2_SALIVA_Control,-0.6609646697388633,2_3_STOOL_GDM,0.9999999999999998,1.660964669738863
