BACTERIA_NUMBER,BACTERIA,ALGORITHM,RHO,RANDOM_RHO,P_VALUE,RANDOM_P_VALUE,RMSE,RANDOM_RMSE,PARAMS,BETA
147,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Parasutterella,random forest,0.02244725150604442,0.0010295054249873038,0.7648629344904213,0.4924349059229159,0.5009426747811306,0.4873666646234346,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
148,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella,ard regression,0.21441441441441444,-0.08692406692406693,0.20920670265731825,0.4986834956557544,3.3333151045176894,3.5929747469428412,,0.19413916371304882;0.0;-0.2354857267317987;-0.0003481559097488736;-1.9725113408092325;-0.0005342292688324793;0.0006367493696577925;0.00020255900748991095;0.0;0.0008408649274822181;-0.0026302500033277758;0.1889894714210322;-0.0025735080756839443;0.0;-0.2820370029257468;-0.0008523013598211617;0.0;-0.00032045696490028386;-1.175119175974688;0.28171478616316514;-0.13231481504731446;0.0;0.49727695932060634;0.0;0.3137633068591696;0.0;0.0;-0.11087509812509735;0.0;-0.00026115772713314377;-0.00020384893410953903;0.1717972389455788;-0.00024327926746692388;0.0005109771541372629;-0.00582001387820412;0.0;-0.00037402503255441283;-0.09588753110529327;0.2119356793053258;0.0;1.5080080302799476e-07;0.3523084705125581;-0.0009165602335644376;0.16068861823778055;-0.11559341927468013;-0.0004611895882814143;-0.0017034864756747038;-0.002222491436080146;-0.0009109142126252189;-0.00045549939515184934;0.0;-0.0006819684168376135;-0.0003267657899245221;0.0;-0.0007435659801393017;-0.7214141725628798;0.0004366659742362693;0.0;0.005443713276040913;-0.0010640975173254903;-0.0020868482862904025;0.00017570029178482616;-0.001100380692996423;0.019060661691701036;0.0;-0.3698124487461954;0.37554470193880096;0.06023560859294688;0.5967039500820247;0.0;0.0;-0.30979118618463153;-0.28446174933498525;0.0;0.0;-0.0012912364454884155;0.0;-0.012799971891943786;-0.0005249489356499466;-0.25554868180769397;-0.000999527086882912;-1.590385661308112e-05;0.0;0.0016507510375811684;0.0;0.0;0.0;0.0010809729761293442;0.2982313333311016;0.1092169844941516;-0.07995233813755616;0.0014483075628427772;-0.963254989640352;0.0;-0.004825372418346233;0.0048001991930043085;0.0;0.0;-0.1567161825984735;-0.0002548677360146361;-0.4379236290235628;0.0;-0.3680394553932891;0.20539401375387029;0.0;0.0;0.0010999217402855512;-0.0014261448413429685;0.002279997508136033;0.0;-7.946470459875946e-05;0.0;-0.0002176428633707027;-0.0009218608642424625;0.0;0.0;-0.001988380673279107;0.0;0.0;-0.000258325811394034;0.0;-0.0032858161574634893;0.0;0.3249972929140512;-0.15685532389955534;0.0;0.3003286374594875;-0.2303495377877516;0.0;-0.0011011610858085148;0.03166224793378045;0.00043716680177995933;-7.3784904846241315e-06;-0.002222491436080146;0.0;-0.00033025204817872756;-0.0003382657896301879;6.874948555734528e-06;0.05436153967026442;-0.5008160784021749;0.00010886651031366922;-0.00034292919331896436;-2.6786418021866782;3.58394992616092;0.0;0.0024847626605879075;-0.18798720646124337;0.0;-0.2589607755347163;0.0012239972249200222;0.0002593029580310993;5.950509112841715e-05;0.6086423339189332;-0.0092219195283545;0.00019922857253561245;0.0;-0.2179461287432644;-0.00033406554522678314;0.0;0.24669790686851453;0.0;-0.22298100519501074;-0.001038968687613432;0.0;0.00019905474824075434;-0.0028279293841392637;0.0;0.002702195373338238;-0.0002909662649053492;0.0;-0.00035891796523371505;-0.4209094335365544;0.0;-0.0007514306043936847;-0.2195526164716496;-0.0011747421785630282;2.3482043478472955e-05;-0.0003573598108016214;0.24429435734187882;-0.001550533258805059;-0.0010379188088328413;0.22649826620548832;0.0;9.029145598238701e-05
148,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella,random forest,0.10582463248710534,-0.008929967784408976,0.15740053887926386,0.3682367290669475,0.7864622434591594,0.8783612867806211,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
149,Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria,ard regression,0.18867438867438868,-0.0014414414414414462,0.2704491978900149,0.5399687839898174,0.7092998190224776,0.8016864781587957,,0.0;-0.1626190740634016;0.0;0.0;0.0001458273084373105;0.0;0.13520174429999735;-0.00026776169202446956;0.0;-0.0008150221566407226;0.0;0.29457143398494173;-0.0066108740146733295;0.001111471531659606;-0.058821591197151656;0.0;0.0;0.00032748690227565934;0.0;0.0;0.005189069495521874;0.0;0.1099409822917327;0.0;0.0025627391623116724;0.0;0.0;-0.21279205683632882;0.08005315754337342;0.05571989160968783;-0.00032966920461062943;0.0007724222855950935;0.09358285179862083;0.0;0.004376727496145579;0.0;0.05039196163767794;-0.07381250056006043;0.0;0.0;-0.0004044231464499874;0.20503562389461572;0.00012028346688779424;0.0;-0.20983802254352013;0.0;-0.10591630311464033;0.0;0.0010047115724314242;-0.0010365319588893048;-0.0004044231464499547;0.0;-0.0010052605706616193;0.0;-0.0005952374178261635;0.35744799936499094;-0.0048468213933423095;0.0;0.0;0.00010957492571875975;0.0;0.0006891115603342506;-0.0004044231464499857;0.0;0.0;0.17566356454019869;0.0;-0.09691419053978181;0.0;0.0032397093017614213;0.0;0.0;0.0;0.000820544787925546;0.0;0.0;0.0016627424304978173;0.0010864664345589378;0.0016026135962182197;0.0;0.0;0.0004201050137223308;0.00012437561445948343;7.918257711516906e-05;0.0;0.0;0.0;0.00397198100495157;-0.0023200066837798447;0.0023044994056623195;0.0;0.06634083698123065;0.0027961709274499295;0.0;-0.0004846274661079802;0.0896946086663718;0.0774112249423333;0.0;0.0;-0.0016535347231169813;0.0;0.0;0.1805752444915167;0.00020413522028326687;0.0;0.0;0.0;0.10670178658587619;-0.001175740911310562;0.0;-0.001796455549330629;0.0;-0.0005192168983958246;-0.13376043308236524;0.0;0.0;0.0;0.0;-0.0014221264079102482;0.0;0.0;0.000414746777651932;0.0;0.0;0.38933352686372447;0.0;0.5119409968247839;0.0;0.0;0.0;0.0;0.0;-0.00040442314644994576;0.0;-0.0013649880342916523;-0.0010063935266990769;-0.0010089433437294357;-0.00040442314644997964;0.0;0.0;-0.0010076164430971642;-0.0010103916489086222;1.7744612838104161;-0.0003720688071604687;0.0;0.0;-0.0011953083097116018;0.0;0.0;-0.8331530396975295;-1.081530889350347;-0.000404423146449984;-0.40537188420387543;0.0;0.5373634640228381;0.0;0.0;-0.0010076164430971638;0.0;0.0;0.00044063586064774;-2.605124170550518e-06;0.0;0.049957401866322214;0.0;-0.3568294896947623;0.0;-3.354365626738403e-05;-0.002699962363595;0.0;-0.016127711729599696;-0.0005800604713555708;0.000948505444019888;0.08861802311730176;0.0;0.0;-0.0004044231464500186;0.0;0.0;0.08287277709989936;0.0;0.14469015293086362;0.0;0.0002836292937796953
149,Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria,random forest,0.32681200565927104,0.025750748416056908,7.546265187581841e-06,0.3900592835478502,0.2847790613439145,0.7065776022378213,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
150,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae,ard regression,0.4571428571428572,-0.031994851994852004,0.005063504666503542,0.4968795524580537,0.21171625752174034,1.0210070906051167,,0.030931917200872416;0.0;-0.09745136147358298;-0.0002399498801902288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.03026570339175817;0.0;0.0;0.0;0.0;-0.17814025321101784;0.0;0.0;0.0;0.07734136628619846;-0.049981414652365705;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.00023994988019019895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.00023994988019020606;-0.0002399498801902124;0.0;-0.00023994988019019822;0.0;0.0;0.32682980606750706;0.0;0.030881654052689635;-0.03860283660322516;0.0;0.0;0.05009696726438308;0.0008087226817125936;-0.02285059951192829;0.0;-0.031134789711859307;0.0;0.0;0.0;0.0;0.005011540878581018;0.0;-0.04578550628038906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03246384009607868;0.0;0.0;0.0;0.0;-0.02316704098609751;0.0;0.012390935024424144;0.0;0.0;0.0;0.0;-0.0003748781957456191;-0.0317072598629982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.11298096061670128;0.028591021174411237;0.0;0.0;0.0;0.0;0.0;0.036382687990085136;0.0;0.0;0.2198418653475914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.046850892492198294;-0.032058677475100064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.00023994988019023254;0.0;0.0;-0.00023994988019023105;-0.00023994988019019784;-0.0002399498801902273;0.0;0.0;-0.00023994988019018478;-0.00023994988019024438;0.024063300876648357;0.0;0.0;0.06876462565659341;0.0;0.0;0.0;0.0;-1.0761306256549081;-0.0002399498801901859;0.0;0.0;0.0;0.0;0.027779382952477404;-0.0002399498801902191;0.0;0.0;0.0;0.0;-0.05004058363900687;0.0;0.0;0.0;0.0;-0.0839781130899124;0.0;0.0;0.0;0.0;0.09713160001801945;0.0;0.0;0.0;-0.00023994988019020568;-0.00023994988019019372;0.0;0.0;0.0;0.0;0.0;0.0
150,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae,random forest,0.15491137640751182,0.045736724500233375,0.03785453956946217,0.4674280712241285,0.18888036190053534,0.2609119851134482,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
151,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Zoogloea,ard regression,0.21441441441441444,0.002728442728442723,0.20920670265731825,0.4924414008394428,0.01992665348264031,0.02576165615865428,,0.0;0.0;-0.014451403789634415;0.0;0.0;0.0;0.0;0.06497844170862838;0.0;0.0796817292599553;0.0;0.0;0.0;0.0;0.0495492374792662;0.0;0.0;-0.051153480352723366;0.0;0.0;0.0;0.0;-0.056907123205257426;0.0;-0.04692941075713952;0.0;0.02991842444043991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017232560622346293;-0.033053044589677394;-0.024093807082708404;0.0;0.0;0.0;0.0005118302314997616;0.0;0.0;0.0;0.0;0.0;0.03081234314882778;0.0;0.0;0.0;-0.0006828705705727923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.07130581908325911;-0.01492428493496517;-0.02123503697336424;0.010822555015799524;0.04015364095747382;0.0;-0.024549351641228137;0.0;0.0;0.0;0.0;0.014586838756986298;0.0;0.016974146128527146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05260761882010249;0.0;0.015002045499174934;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.012015268171255115;0.0;0.0;0.0;0.0;0.006268600398122765;0.0;0.015014695434144886;-0.024753124742635937;0.0;0.0;0.0;0.0;-0.052510224571279955;0.0;0.0;0.0;0.0;-0.03532271838461284;-0.033458306711552116;0.028518896402671603;0.0;0.016975064777929073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.067737967978198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0006733642379633537;0.0;-0.04802856948389503;0.0;0.0;0.0003601470594020493;0.0;0.0;0.0;0.0;0.0;-0.14379940560831136;0.0;0.0;0.0;0.0;0.0;0.0;-0.04558585824152044;-0.7515318374015991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.02684760799498432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17047174286574768;-0.13453679903160137;0.0;0.0;0.0;-7.320141398471122e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
151,Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Zoogloea,random forest,0.23723779047940816,0.02380938174449118,0.0013430972225892221,0.4519416950397757,0.1163641731519278,0.11329684827790527,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
152,Bacteria;Proteobacteria;Deltaproteobacteria,ard regression,-0.058429858429858435,-0.005096525096525102,0.7349894427583109,0.5342924677463651,0.1645819928628304,0.16021073898198854,,0.0;0.0;-0.08565581896666542;0.0;0.0;0.09724784985122044;0.0;0.0;0.04923054327040218;-0.0008557875213414769;0.042625122948675015;0.0;-0.0003391903832352467;-0.08103559387804096;0.028535278941179153;0.0;0.0;0.0;0.0;-0.039401188196196264;0.0;0.0;0.0;0.0;0.0;-0.053971916950694615;0.0;0.0;-0.03122309478372716;0.0250343726791324;0.0;0.26100924334063486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24158333161350523;0.0;0.0;-0.13250863035530996;0.0;0.0;0.0;0.0;0.00032443542567810635;0.0;0.0;0.00040089419457072547;0.0;-0.19214409861413048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004023225309326374;0.0;0.0;0.0;-0.044083038819200546;0.0;-0.004519246168300081;-0.0062253984123452795;0.0;0.06700309361441938;0.0;0.0;0.0;0.017191855596280486;0.0;-0.1327089847902572;0.0;0.03770730112538393;0.08226494306572564;0.04675289303259457;0.0;0.0;0.0;0.0;0.0;0.0;-0.0665738531790256;0.0;0.0;-0.19996821145366517;-0.9839943095536707;0.00832448493500398;0.0;0.0;-0.010742608482386057;0.0;0.0;0.12480252280440214;0.0;0.0;0.0;-0.05570171312637932;-0.08386714866994004;0.0;0.0;-0.043389305657419656;0.0;0.0;0.0;-0.008716973370782774;-0.1198189473537701;0.0;0.0;0.0;0.0;0.0;0.0;0.03791402263437074;-0.03389871902577126;0.0;0.0;0.0;0.0;0.017981093348722842;0.0;0.028751540095680737;0.022854761615194764;0.0;0.029358324087403753;-0.049434179704567274;0.0;0.0;0.0;0.00039890829190201873;0.0003943267996096006;0.0;0.0;0.0;0.09771503592839137;0.0;0.0;0.0;0.0;-0.10322808745541102;0.0;0.0;0.0;0.0;-0.21354028667768576;0.18833964039124892;-0.45196232138211706;0.0;0.0935478004312282;0.0;-0.0500614002290208;0.0003967309894546076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0003551525830183017;0.0;0.0;0.0;0.0;0.0;0.0;-0.14992482978669466;0.0;0.0;0.0;0.0;0.0003833157348064302;0.0;0.0;0.0;0.023080768936495938;0.0;0.03531265643034585
152,Bacteria;Proteobacteria;Deltaproteobacteria,random forest,0.29036806746305416,-0.003812317473330293,7.682662654247228e-05,0.4439786122321893,0.07683666871815555,0.0828989398349556,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
153,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales,ard regression,0.1722007722007722,-0.03351351351351352,0.3152492096913929,0.4348055308672865,1.807810085486724,1.5765872842855344,,0.0;0.0;0.0;0.00039856234659919594;-0.12764819839119634;0.2752229775392744;0.0;0.0;0.0;0.0005491440259585576;0.00011833088556226561;-0.027421359776058172;0.0008173690264548968;0.0;-0.2154243085398879;-0.12764819839117555;-0.12764819839120273;0.0;0.00161311422873493;0.0;0.0008805918525086626;0.0;0.0;0.0;0.0;-0.11612919174736495;0.0;0.24610081155240113;0.0014617870226090127;-0.13922729334670814;0.000362775161736508;0.0;-0.006694610342798864;0.24365824507141662;0.0;-0.007154863562761735;0.0;0.0;0.0;-0.001041521399381609;-0.00033704681724096514;-0.0005930792372827875;0.0;0.0;0.0;0.0;0.0;-0.12764819839120198;-0.0010923653313995865;0.000334848308582123;-0.00032171813163837275;-0.12764819839118235;0.0004107067866147267;0.0;0.12849598479339178;0.12808399196713247;0.001092165201356002;0.0;-0.001097828762313535;-6.0173984725254e-05;0.0;0.08435995449155133;0.0003238021164597856;0.0;-0.052796424189582324;0.14478878211153567;0.0019520656292854707;-0.0015735842602957217;-0.17155478468163024;0.0;0.0976372921753931;0.08345269524262247;0.09094278743435545;0.0014285498779003007;0.10002977021148697;-0.00046960111956640484;0.0;0.00028384610748601974;-0.0010803532187361857;-0.0005767140977177223;0.0;0.00045935248746227;0.3620847245713396;-0.49819522848422787;-0.05539564117634002;0.0;-0.12764819839118877;0.0;0.0;0.0;0.0;-0.2712645917650665;0.0001005481452739425;0.0;-0.14189005268887006;0.0;0.0;0.0383803495500486;0.0;0.16618816038970885;-0.0002933028658115637;0.0;0.0;-0.010059941098950967;0.0;0.19877701743177578;0.0;-0.0014185644139171406;0.0;0.0;0.0;0.0;0.0013751811744890962;0.0;0.1149454197051609;0.0;0.0;-0.1202803532336794;0.0;-0.12300781013687911;0.0;0.0005551135808192922;-0.02699604094698488;0.0;0.0;0.0;0.0;0.0;0.0;-0.1276481983911684;0.0;0.0;-0.0003400602866108803;-0.1276481983911906;0.0;0.000408738987038186;0.0004041987159197171;-0.00033437183916179217;0.0;0.0;0.00014239683602147092;0.00040154562720871623;0.0008767806368457393;0.0001835234988492122;0.1483482049286547;-0.13506494798885807;-0.0009457535673406234;0.1441128253366515;-0.06191557936938103;0.12107964573449545;0.000829047617349378;-0.0003139424652836984;0.5350807507849363;-0.6240420315886097;0.0013513414905832663;0.0;0.0035033310498870157;0.0004065813700995772;-0.0010405260050342982;-0.060018105146120326;-0.0002757302174540042;-0.0013315754356069674;-0.10021454108840643;0.0;0.39039636690019;0.0007803614544430359;-0.23338255704710323;0.44447879774158666;0.0;0.0;0.0;0.0;0.0008856426443390399;0.2279189336777527;-0.00020457246666389406;-0.1276481983911821;-0.00032782963093203906;0.00039328373281726544;0.031408985379139706;-0.0013536607686473884;-0.12764819839116368;0.0;0.0;-0.015307329830789244
153,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales,random forest,0.4104940037435819,0.05176214460820579,1.0449985598336614e-08,0.5145986778857322,0.2672085223158537,0.3863595043145525,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
154,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae,ard regression,0.3189189189189189,0.05039897039897042,0.05798362487317781,0.5293495090925671,1.7573232202325342,1.7692444722899852,,0.0;0.0;0.0;-0.2926442077977922;0.0;0.33893081327138086;0.0;0.15083294522113502;-0.029561020883557037;0.3234129007198243;0.0;0.03285493610942652;0.00043148338939005365;0.020900720303630802;-0.1461003670209281;0.000713684931829177;0.0;0.0;0.0;-0.0176412095019942;0.07407542026620051;0.0;0.0;0.036390818750992655;0.0;-0.03208402667643263;0.0;0.0;0.0;0.0;0.0;-0.12684526583356392;0.06767232033729936;0.0;0.0;0.0;0.0;-0.01845294674708546;0.0;0.0;0.004128717263518964;0.0;0.261171361222556;0.0;-0.17537207674686567;0.05013908746121695;0.0;0.0;-0.25468220132303077;-0.2926442077982252;0.005269229731247531;0.0007178950518232838;-0.2926442077977426;-0.17663045464444824;0.09077743614301377;0.0;0.00043967698555914315;0.015293968507621667;-0.25031742867491924;0.0;0.0;0.08895473972548538;-0.0014480076446929423;-0.04009237183373265;0.0;0.10197225979212368;0.07035437806287628;0.05424528685264466;0.0;-0.20354525202635748;0.0;0.0;-0.1564766398656821;0.0;0.0;-0.25587868974590955;-0.24886775409783304;0.0;-0.13651972945603344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0007219802276211485;0.0;0.0;0.0;0.16193143634147708;0.0;-0.29264420779755235;0.02648131138752691;-0.11995673021387283;0.0;0.0;-0.09927894257750981;0.0;0.09955814993716045;-0.24750967209565278;0.0;0.0;-0.056813448901824874;0.0;-0.14845076488174172;0.0;0.017558811560955886;-0.059842942768542864;0.0;0.1008455196922938;-0.07900784746204526;0.0;-0.08036907769396892;0.0;-0.047327323790300156;0.0;-0.05113723363801805;0.0;0.0;0.0;0.13245044530967454;0.0;-0.054343552276482854;0.0;0.0;0.0;0.005803938230993715;0.0;0.0007088460333346556;-0.08351405620667256;0.0;0.0039740870000894695;0.0;0.0;-0.29264420779785877;-0.29264420779819333;0.0042800195895355405;0.0;-0.15139469234901917;0.08390266345840573;-0.2926442077976807;-0.3821912994045787;0.0;0.0;0.0;-0.16097881463077493;0.0;0.0;0.0;0.27316299734460014;0.006306673778722682;0.1877967865480512;0.0;-0.6832256743767936;0.0;0.0;-0.29264420779794403;0.21411364044472447;0.0;0.0;0.0;0.0;0.0;-9.0193368724897e-05;0.0004176306379125926;0.0;0.0;-0.0002732874898179205;0.0;0.0;0.14634589741412773;0.0;0.3058672524649433;0.0;0.0007076550388988178;0.004722171521352302;-0.2926442077982505;0.0;0.0;0.0007099500834012309;0.0;0.0;0.0
154,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae,random forest,0.24213331925617546,-0.014986858653544925,0.0010573790032725374,0.6144042465239468,0.11720821965249785,0.16887682365105722,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
155,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Bilophila,ard regression,0.2988416988416989,-0.026254826254826263,0.07664738734026788,0.5862796901476298,1.8508242937477184,1.922772584873902,,-0.10115633533030288;0.13526387174012267;-0.293054088387844;0.0001968171647609307;-0.14123464588141443;0.0008220298359503614;0.0;0.0;0.0;-0.0002541419234225022;0.0;-0.0014757477739694351;0.0018826549320213842;0.0009127490646887519;0.0014340855226773605;-0.14123464588136517;-0.14123464588147755;0.0015464906812118029;1.3702826472426255;0.1126841127566334;0.4145021661681264;0.0;0.0;0.0;0.0;0.0;-0.3466507454555423;0.0;0.5785557103642266;0.0894253353150759;0.00016994455811419836;0.0;-0.0797608648061644;0.0973401104975381;0.0;0.0;0.0;0.0;0.0;-0.15877788395213133;-0.14123464588142598;-0.00011807074940672353;0.0;0.0;0.0;0.0;0.0;-0.1412346458814021;0.08306372148555786;0.000149185311502479;-0.1412346458814437;-0.14123464588150297;0.00020471443108270446;0.0;0.0003820423605665025;0.3391896811520381;0.0010971324161046226;0.002600382418452998;-0.38389178231600257;0.0;0.0;0.41059848486962547;-0.45933599010943127;-0.04399365761950271;0.0;0.0;0.0;0.04359444111858024;0.0;0.0;0.0;0.0;-0.1822266632925552;-0.09337691774987941;0.0;-0.33713722917961786;0.0;0.0;0.2754260034193311;0.0014570723560408335;0.0758831985578578;-0.00103627562243992;0.0;-0.4128001333841431;0.0026960009027889443;0.0;-0.14123464588138362;0.0;0.0;0.0;0.0;-0.0004217910731727602;-0.14123464588150142;0.0;-0.0023349539269952937;0.0;-0.005696253249652866;0.16294135188343173;0.0;0.002955925532395921;-0.14123464588142984;0.19252951191541182;0.0;-0.079037459133682;0.0;0.0019096209810018476;0.0;0.0;0.17739159735832938;0.07649167339757583;0.1733142535626228;0.0;-0.1322133776738511;0.0;0.0;0.0;-0.010031769936314513;0.0;0.0005173792206823116;-0.1858525675458048;-0.22121860402933224;-0.0011106858787614008;0.0;-0.16938258872957507;0.0;0.0383993956299435;-0.24107112749281928;0.0;-0.10063017475418773;-0.14123464588149526;0.0;0.07337400287039574;-0.1412346458813613;-0.14123464588135592;0.8189549441502761;0.00020335868309527173;0.00020039554574466836;-0.14123464588155224;0.0;-0.0008149636873626846;0.000201926949797103;0.00019871961733203275;-0.00012473604449851042;-0.00017835839568907568;0.0;-0.13007736632322683;0.2989405231266484;0.24767977327000062;0.0;0.0;-0.0003222786020356269;-0.141234645881446;0.561790692797906;0.0;0.0;-0.3639058853494005;0.0;0.00020192694979711878;0.09337829911813447;0.0;0.19406822481684435;-0.0011163030278510896;0.0022813869813859116;0.0;-0.00010188356928294876;0.0018291114328112968;-0.385998305252484;0.6075172193672295;-0.00010090030110852653;0.0;0.07557163478551987;-0.7889769823693518;-0.8618944835030486;0.0015464906812117734;-0.05641904984694792;-0.14123464588140905;-0.14123464588150758;0.00019321776745327628;0.0;0.0;-0.14123464588145831;-0.08291160886595014;0.0;0.0
155,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Bilophila,random forest,0.2204049802579697,-0.01814184128429886,0.0029481646232278665,0.4787901408526754,0.4397128814031901,0.5144156561452913,{'max_depth': 5; 'min_samples_split': 4; 'n_estimators': 50; 'min_samples_leaf': 2}, 
