ID,Unassigned;p__;c__;o__;f__;g___0,Unassigned;p__;c__;o__;f__;g___1,Unassigned;p__;c__;o__;f__;g___2,k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium_1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___2,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___3,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___4,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g___5,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus_1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus Arthromitus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Anaerostipes_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Acidaminococcus_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Allobaculum_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Citrobacter_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Anaeroplasma_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia_0
d38.19,-0.7513523228980582,-0.15410397398689873,-0.11006828981323122,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-1.8577331855344361,-0.3790001065753004,2.5275033449114637,-1.8172059771831484,-2.5373849671409103,7.047422691401905,-0.6189436261681891,-0.1500786359747812,-0.1248553432291701,-0.016815002054510354,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.09865379977418351,1.0251167606071916,-0.8026097053393104,-0.21776732422798545,-0.4299882780885969,-0.1776202424712454,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.4453073267079166,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.5975156942459938,-0.21987805137866606,-0.5510986321126319,-0.4184794617669399,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,0.10864842973618173,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,0.11123698221511286,-0.23238984157466702
d18.19,-0.9868174507821539,-0.15516269647614037,-0.06498190561036088,1.4744912174373606,3.2743533314282502,1.325606562848042,-1.2021700925540146,-1.159768156361243,1.3964889804200311,1.2849673348140942,0.7120409566867479,-0.3017077782742969,-0.5297048474980933,4.555238439730896,0.42500337790231474,0.3218616227758032,-0.21817285576747986,0.28019803836028384,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-1.3610609354567582,0.902496500943227,6.536672732636998,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.6805838353430945,-0.40340126798725534,0.704053545799914,-2.0125469610419273,-0.5995663920667179,0.7483539934737378,-0.6449548715912164,-0.41172187204228666,-0.18378466948852204,-0.1788861936321255,1.0210533027191924,-0.16882121043089568,8.881797605176372,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,4.995384639803283,1.5268631004995536,1.8869222936955354
d24.35,0.477599906327478,-0.4393828814192196,1.6681298083702492,-0.17962528347100146,-0.25312696488267217,-0.4238184800730218,0.14532399717749464,-0.07852682383054044,0.709370748722198,0.2231120561417166,0.3377800330109064,-0.019436928830673928,0.5193297387998532,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,0.7491031832097939,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,0.6431550654731043,1.4084316046460135,-0.8959600198449494,-0.21776732422798545,-0.26203781822619115,-0.22996467494043252,-0.14459868771991294,1.8057947402775052,-0.13409080815467594,-0.37362412745875534,0.3103197136165257,0.8769840619410494,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,1.4528547758898318,-0.21987805137866606,0.11529944908397262,-0.2172112806838836,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,9.88343689903726,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d28.25,0.5664693765301845,-0.2332107627369397,-0.3129863976375926,-0.17962528347100146,-0.25004478859317697,-0.4382904487428708,1.7863551897463341,-1.3093178524755378,-0.37147017642068314,-0.13141954714187204,0.17557060428207988,0.2580357686760534,0.43454623356608557,-0.1500786359747812,0.09270049239378947,-0.03145991101882546,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-0.6340615931461439,0.05100824849573757,-0.21776732422798545,2.30189401822247,-0.22996467494043252,-0.14459868771991294,0.7657949818974943,4.865381051151694,-0.37362412745875534,-0.37411288378000845,2.7458369243998426,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.2612921591023989,-0.21987805137866606,1.0936502390803122,1.4591323965166285,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.31055088906832023,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d21.31,-1.0083595165354144,-0.10877084042814932,-0.07677079120072616,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-1.5756996469116178,-0.7060535370847545,-1.175197241310478,-0.307005149051108,1.0109283348651266,0.50308980715108,0.03637321438743072,-0.1500786359747812,-0.3603468503404284,-0.0009627419961284104,-0.21817285576747986,-0.1493017364816463,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-0.18440088467443982,-0.15757469453819228,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,0.04538169576229864,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.027540174609287746,0.8706813490189567,-0.15875326569298212,0.04266424582987752,0.5150330945826894,-0.21987805137866606,-0.6777215522863678,-0.4502031082438506,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,3.8094446058747256,-0.27648114362003134,-0.3825153784107866,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.4545815868533094,1.355964809380526
d28.19,-0.9166544852099276,-0.21428915355499406,0.2821142444504601,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-1.5844910822347538,-1.6170188624840522,1.786422976011163,-0.5520374925841836,-1.4370099059330577,3.9452839283101095,-1.0274381564651724,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,0.3857007221744971,-0.1090635343655897,0.12864467197837143,0.15434768935362245,-0.3293916643201793,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.1301424345094946,-0.6902042007094878,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.82175406007918,0.2179193161691329,-0.4096716321025232,-0.398441352870613,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,1.0335296581568263,-0.10493519116736758,3.009024705907698,-0.23238984157466702
d15.29,-0.6926357326757687,-0.3294673620787261,-0.07683156279708818,0.3260605358316275,-0.08593126839130376,-0.4251017836075237,-0.6018931484801313,-0.8436300541089568,0.256630647335931,0.1460365715572737,-0.11499990229139027,0.30651232075398105,-0.24097858866598038,-0.1500786359747812,0.6666023417123877,0.06323526578060654,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,0.00378122670206502,-0.4286216657850162,-0.0437488638621826,-0.21776732422798545,-0.4299882780885969,1.3799159084047747,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.7811345319833973,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.3541971748048361,-0.21987805137866606,-0.04284978503327496,-0.37491731273234746,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,2.1867804058242064,1.2793824852747628
d18.4,-0.9963654365570827,-0.21970431718628974,-0.046455167737310156,-0.17962528347100146,-0.9383849279716845,3.370224226346928,-1.3467162314489052,-1.0011658104559207,1.1661258481715446,0.4465423230981485,-0.3001231002746271,0.15367577828947634,-1.048446618075919,-0.1500786359747812,-0.2548312948118019,0.024624370347854398,-0.21817285576747986,-0.20445050706696805,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-0.6167625700374869,0.08130787058208917,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.7811345319833973,-0.40340126798725534,0.7466668238832979,0.04266424582987752,-0.8632704905727475,0.28814804038573943,-0.7483402950212246,-0.3426149874342023,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.22239122244690834,-0.08686068005923443,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d4.3,-0.8579502048004451,0.5303275359456483,-0.10563863625562744,-0.17962528347100146,-0.2540687304999321,-0.4193965388123033,-1.6782925923441208,3.079853241490936,-0.5447709814094963,3.40747847826332,-2.9454375590595316,-0.5660348931204816,1.5881513038524753,-0.1500786359747812,-0.2810127549592905,-0.006303166909558972,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.20547676155968822,-0.2992401183453712,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,1.5503076310555997,-0.37411288378000845,-0.7811345319833973,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.7835849235938048,-0.21987805137866606,-0.718968591587375,-0.5093337094886042,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.27668012578122736,2.117196706713427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.44909949907145313,-0.23238984157466702
d21.9,0.10133475655664077,0.24865224384192433,-0.39399170467305317,-0.17962528347100146,-0.01405566363627436,-0.3887405219028288,-0.5127829556132403,-0.5613091481722379,-0.6417588572779641,-0.4060116618914317,0.4854241964213875,0.21745681537771894,0.23181864714741432,-0.1500786359747812,-0.3195501706897416,-0.0037089963442125747,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.1252482487621358,-0.2571383043293726,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.25144306182898424,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.7756607100790955,-0.21987805137866606,-0.1237649222972797,-0.2440536087136602,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d18.20,-0.6543165139903316,-0.03582931136377119,-0.15349223309995788,1.3363924225872,1.4717585951759904,-0.459035268553964,-1.0868545525552498,-0.2697289929882117,0.8770652727406132,-0.2598484467654724,-0.23962997804605793,-0.029432906193366998,1.0130390027859495,-0.1500786359747812,1.249999896827181,-0.04274607186118696,-0.21817285576747986,0.45385748510978,1.9522553053918967,-0.13186314490987652,-0.1090635343655897,0.003461602161556745,0.23578942887719231,-0.3780206092526135,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,0.3934959677181772,0.20282426155685865,-0.673619285963712,-0.40340126798725534,1.6863833609972187,0.04266424582987752,-0.6116288497008209,1.8507134011866442,-0.5322599821876415,-0.4486656097061648,4.918185984980598,4.202719245490424,1.7570378010303729,-0.16882121043089568,0.2060036538298121,-0.4235662066964311,0.2562807107220858,-0.13083645494613536,2.6621594282323393,-0.10493519116736758,1.1045612463715144,1.27834635571688
d38.18,3.9842878215500486,0.46119222200253784,-1.0417870367710063,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,3.2081457355391207,0.35388425431930126,-0.27853899912761104,1.5116585557791025,0.05123526239310636,0.8628579656656538,0.7534622019327343,-0.1500786359747812,0.575383879279957,-0.06395204913727187,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-0.20067669252612924,-0.11739658644211222,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,9.224511929479377,-0.37362412745875534,1.709890194110089,-0.39276968940716056,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,4.537374510143442,-0.21987805137866606,0.9343190969811097,0.7562667297462078,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.42572522981046385,-0.23238984157466702
d0.11,0.6322286893281504,-0.14111386729716574,-0.3268703198545073,-0.17962528347100146,-0.7782430382660551,2.7165395319656533,0.8000130745348942,-0.9569531981013196,1.02846503287215,0.15112587315397405,0.48533284881323646,0.46201324931766563,0.3538955811119268,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-1.428236511540821,0.46411509517818456,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.22539402273835316,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.2579442375111616,-0.21987805137866606,0.3889272768420755,-0.19274201336312982,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,0.8882664519527709,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d4.32,0.5937931626341857,-1.5629105212944698,-0.04547164597565401,-0.17962528347100146,-0.25894673521376066,-0.39649248506609047,0.30988652891218343,-1.9059196134096525,-1.6673765768951323,-0.3982467220826187,-0.05915526072370158,-0.20355837853583048,-1.0378027093837414,-0.1500786359747812,-0.4067827672563621,0.7190557018758198,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-1.371942907790765,0.44055399708404863,-0.21776732422798545,0.5543611575495819,-0.22996467494043252,-0.14459868771991294,1.5824487324507974,-0.13409080815467594,-0.37362412745875534,2.094456960818949,2.0940583757711444,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.08596040386309876,-0.21987805137866606,0.11825777152210407,-0.23404307350467138,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d8.4,-0.3809710984242437,-0.06161784508671922,-0.18741881195906496,-0.17962528347100146,4.700578426910489,2.9268322571896714,-0.3699569763719817,0.011936471552072505,1.8035901171624955,1.2934224765540197,0.4792954347033704,-0.6057622677579593,0.6405027951771836,-0.1500786359747812,-0.2751086538820556,2.4548895464687996,-0.21817285576747986,0.6304124393065302,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-0.8460036867814917,0.16480242148646615,8.072011231482577,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.7811345319833973,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,0.24848293707838043,-0.21987805137866606,0.1578489931040469,-0.46924932196538915,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,8.316248774344437,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,13.249013632568175,-0.461529066790312,-0.23238984157466702
d38.3,0.7157096195793117,-0.6847183998591687,-0.22188802455894213,-0.17962528347100146,-0.7216908865863939,2.2537340540082442,0.058273017351911566,-1.5522976665376627,1.333970049337996,0.38727788884343095,-0.552704052444672,0.4749702107446847,-0.7461971910294235,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-0.9367390939175422,0.2249916852913877,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,0.32931175152853365,0.9229945110608094,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.16307176793406972,-0.21987805137866606,1.212029441530587,-0.22804377284249175,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,2.2185087600769364,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d35.27,0.05758514973828829,0.6033927797188648,2.219054954471778,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,0.5914245915835483,-0.6833909912111773,0.3880918256753794,-0.14550486346373484,0.24569277781411905,0.28022728928693974,0.9499087820393973,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,3.1979442080685825,-1.7686123697829315,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,0.7337235437239648,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,0.27971674944647756,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,0.2098717130205113,-0.21987805137866606,-0.37217085867443583,-0.377689431721066,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,0.44325604385084844,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d38.15,0.22493927821585535,2.0687433299180427,0.44898763974468797,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,0.05736184390126807,0.5955656571795105,0.7014063979628758,-1.0330499575265393,0.4450226324555871,-0.372562627684096,1.9304373982902017,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,1.7622093783375479,1.2282543782773516,-0.8244593846898479,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.7811345319833973,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.5450805016868416,-0.21987805137866606,0.08925439930597648,-0.17676978311570843,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,1.8131786421505753,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d0.10,0.20923773047619296,-0.3539176379455903,-0.21386963248999968,-0.17962528347100146,-0.7852546552943681,2.690092724636756,-0.3673392972476293,-0.8245256684049347,0.9989761864849505,0.7232694294762305,-0.5056761102106586,0.18035838132263923,-0.6125077825487515,-0.1500786359747812,-0.23548678637349335,-0.00936777633978704,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,-1.435863056371153,0.4673071056180311,-0.21776732422798545,-0.3187560907671765,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,0.5324751058553664,-0.6121871318515744,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.348926951325184,-0.21987805137866606,-0.392596272388399,-0.4575673203485226,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,0.49674730736489714,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,-0.461529066790312,-0.23238984157466702
d35.29,-0.7287273752166818,-0.1981669810876907,-0.11084476608047197,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.8074117750472481,-0.4665794342468587,0.5054801386089365,-0.0953756056003616,0.07064440499609231,0.2239459355648369,0.5702503643954311,-0.1500786359747812,-0.46088738488000724,0.005805207810134225,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.07361296690259296,-0.2956838334242611,-0.09176054876319996,-0.21776732422798545,-0.4299882780885969,4.413572036095212,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.3324654079001609,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.7236277626633932,-0.21987805137866606,-0.38191557168506296,-0.4125564417937356,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,-0.41747858078570427,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,1.8300012743144984,-0.23238984157466702
d24.20,-0.15057058030650533,-0.477950403297477,-0.1331370974238147,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.2062148461208193,-1.022973827289744,1.0374071967940606,-0.5451944896610368,-0.4275688816101489,1.5112266785742254,0.8786414684473407,-0.1500786359747812,0.870310373890573,0.0558340594333529,-0.21817285576747986,-0.33318627284968594,-0.16337072968236346,-0.13186314490987652,-0.1090635343655897,-0.46256927130863434,0.9806859632346517,-0.7164412571348109,-0.21776732422798545,-0.4299882780885969,-0.22996467494043252,-0.14459868771991294,-0.4659392281949037,-0.13409080815467594,-0.37362412745875534,-0.37411288378000845,-0.6684524513032579,-0.40340126798725534,-0.15875326569298212,0.04266424582987752,-0.3149659140046589,-0.21987805137866606,-0.08916421167564158,-0.16968684032451808,-0.18378466948852204,-0.1788861936321255,-0.1976737472172556,-0.16882121043089568,-0.27648114362003134,-0.4235662066964311,0.28865940108501237,-0.13083645494613536,-0.15979550437376958,-0.10493519116736758,1.616131115042367,-0.23238984157466702
