ID,Unassigned;p__;c__;o___0,k__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales_0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales_1,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales_0,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_1,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_2,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales_3,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_1,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales_2,k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_1,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_2,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_3,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_4,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales_5,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales_0,k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales_1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales_0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales_0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales_0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales_0,k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39_0,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales_0
d38.18,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,0.2824151573529278,-0.318797311753146,0.2794633069188565,-0.3228967982577899,0.37045641167324794,0.06792403293299695,-0.28969515415217506,0.0922788123264524,0.13490995923781418,-0.4954906121895911,-0.0044084409798540785,-0.4299882780885969,6.410922028652361,1.5580568744273744,-5.6376388900882715,-4.162780651361563,1.4070066945112567,3.4814667590487387,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,0.4283493927632549,-0.15979550437376958,-0.2932702976818528,-0.42572522981046385,-0.18289809946017746,-0.23238984157466702
d0.11,-0.3388972842017011,-0.17962528347100146,-0.7782430382660551,2.7165395319656533,-0.002431160805794331,-0.3008231331900836,-0.3926958171680309,-0.7830149605609863,1.6968784469234148,0.5927564788694365,-0.5635279151139531,0.0922788123264524,1.1794430667163016,-0.6918056522971036,0.90227436862942,-0.4299882780885969,0.6104054421797597,-0.4364479931320023,-1.1023798728479108,-0.5292389434442886,-0.1296189193520846,-0.324733301093477,-0.07516525677374604,0.07060614999764032,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d4.32,-0.3388972842017011,-0.17962528347100146,-0.25894673521376066,-0.39649248506609047,-0.9945564119619973,-0.2382187206195546,-0.5595776025280959,-0.45210982895973695,0.32083096258887295,-0.32759129649566515,-0.8132677271259654,0.0922788123264524,1.1312222207139093,-0.6824827284185301,0.8641428957116987,0.5543611575495819,1.6642761545967473,-0.5176904197029876,3.4789513981233027,2.2088287204910353,-0.15158109626539978,0.5046849543752571,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d8.4,-0.3388972842017011,-0.17962528347100146,4.700578426910489,2.9268322571896714,0.20188773229020704,-0.31371592496655454,-0.043042871713920496,-0.08792202661854678,-0.3480165251356327,3.0760465408074573,-0.8132677271259654,0.0922788123264524,3.791925049696974,3.3971302563051506,-2.402601394420693,-0.4299882780885969,-1.2115050120465567,-0.5525430004015965,-1.4489711816795396,1.65790993692382,7.860471723884101,-1.0753978633036616,-0.21859610771148097,-0.5289498597755743,-0.13083645494613536,-0.23726135927837577,-0.15979550437376958,11.430413369318218,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d38.3,-0.3388972842017011,-0.17962528347100146,-0.7216908865863939,2.2537340540082442,-0.5795513200743863,-0.14709350871541357,-0.4015132720000176,-0.7311548203765811,1.5588491771490913,0.7638531427499273,-0.8132677271259654,0.0922788123264524,0.7618764605668383,-0.6138529916461388,0.5322652773005293,-0.4299882780885969,0.9297044111268239,-0.4406089452293431,-0.011110709298603192,0.7930868110069975,-0.3047684046819406,0.05454230031315541,2.036058773143932,0.1513148085312245,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,0.18391131628290255,-0.23238984157466702
d35.27,2.6824403565542023,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,0.4224596008635141,-0.32763430094330076,-0.5038059383926227,-0.5037547160678033,0.7593024326121477,0.3555550942744796,0.8552786234885977,0.0922788123264524,-2.7527274436295492,0.043774057367315045,-2.5604256179639773,-0.4299882780885969,0.4178790672847679,-0.5543812123376299,0.5190648457462037,-0.46099010619249114,0.08566621338297266,-0.3136194618627138,0.804889255685013,-0.3818785541659441,-0.13083645494613536,1.1611322638630903,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d38.15,1.1228992520089247,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,1.6621216328913408,-0.09963661929455274,-0.597072607000876,-0.22038547318558938,-0.11827614530298827,0.6042023843979786,2.415865280630189,0.0922788123264524,-1.3377660466044519,0.6262390655868342,-0.479902176423939,-0.4299882780885969,-0.3512683203748421,-0.6124674655631617,-0.552867930111572,-0.15756582303275166,-0.12883585558306865,-0.04183120925505769,1.7549550851237692,0.02957477309613876,-0.13083645494613536,3.467589191509181,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d0.10,-0.3388972842017011,-0.17962528347100146,-0.7852546552943681,2.690092724636756,-0.6913686887440985,-0.2573502660454297,-0.2683711569974709,-0.5786021241959926,1.1174859254818024,0.7422230230794693,-0.35773614812168414,0.0922788123264524,1.1859759304751512,-0.693068703375258,0.9074403443048233,-0.3187560907671765,-0.4305848254334373,-0.6572442235185749,-0.984542476580327,0.42426314742604526,-0.330463022444458,0.13723295115177622,0.8419864038751932,-0.3658125673871109,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d35.29,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,0.1518056052877691,-0.3105556766636146,-0.5201506025010564,-0.46404164832355915,0.6289244536516566,0.35534109794146895,0.2755010787045426,0.0922788123264524,0.17231107136030108,-0.35597882640345974,0.1515049718525838,-0.4299882780885969,-1.6848919649417178,-1.029549043433629,-0.42104291389312737,0.9075509692796505,-0.8185521341335651,0.575892967755812,0.011800223614785676,-0.5907467215050484,-0.13083645494613536,-0.0517101902250581,-0.15979550437376958,-0.2932702976818528,1.8300012743144984,-0.18289809946017746,-0.23238984157466702
d24.20,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,0.3716539759090103,-0.32442839896484726,0.5725508627285509,-0.4613207867651842,0.7763092468220057,0.38531284620098494,-0.8132677271259654,0.0922788123264524,-0.8662463817913614,-0.3106282309457714,-0.9207192168052094,-0.4299882780885969,-0.47328696029272205,-0.6849063320786368,-0.3620910736730405,0.3484376103442286,-0.2857958153913362,0.25353045870033786,-0.8137046172114054,0.27607891448456406,-0.13083645494613536,-0.3346632920803577,-0.15979550437376958,-0.2932702976818528,1.616131115042367,1.8140581642851046,-0.23238984157466702
d15.20,-0.3388972842017011,-0.17962528347100146,-0.27928998084605616,-0.30097334995463393,2.3016332857920028,-0.05282252131886581,-0.876627439846735,0.5246267824679858,-2.541330076489617,0.5298893439945774,-0.51695864132788,0.0922788123264524,-0.31556992887982993,-0.4152691125826434,-0.4591046477554718,-0.4299882780885969,-1.164220416628171,-0.7775177187010703,-0.5841015870384203,0.3924022753467943,-0.3488758728018433,0.15412620821634088,-0.26637788651893574,-0.5161338398278819,-0.13083645494613536,0.04095330982066022,-0.15979550437376958,-0.2932702976818528,0.3084541304684881,-0.18289809946017746,-0.23238984157466702
d4.6,-0.3388972842017011,-0.17962528347100146,0.10294641700938874,-0.14971430249109016,-0.5520062766144805,-0.26614421815542705,-0.367200245338471,0.5850107872998478,-2.599404752809524,1.5508253329861588,-0.6332010765143155,0.0922788123264524,0.7409046824906276,-0.6099999273836362,0.5127935790536641,-0.4299882780885969,-1.8968507130102954,-1.0876344540027636,-1.7232478314877817,-0.4589006639514248,-1.0953319301589794,-0.9491020024688973,0.22858371226187313,0.9873206974578922,-0.13083645494613536,-0.3106668409294028,-0.15979550437376958,0.6325298045771276,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d32.31,-0.3388972842017011,-0.17962528347100146,-0.15478174600621175,-0.45993265902876646,-0.85770168320287,-0.24685443459969936,-0.6533190613949362,-0.1945659584040076,-0.3607059598627872,-0.3992938352080298,-0.8132677271259654,0.0922788123264524,-1.3254799563156074,-0.2304561702948299,-1.407292213629986,1.724311506864556,-1.411090798880288,-0.884328116611117,0.3195546626012595,-0.40844072560856526,-0.1904986281197818,0.01520724756278516,-0.7960856139135741,-0.37405573034407635,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.42920841872437,-0.18289809946017746,-0.23238984157466702
d35.14,-0.3388972842017011,-0.17962528347100146,-0.25853923755811964,-0.3984058387329697,6.541605511239893,2.3175788318953243,-0.7697197918187856,0.29262092809981766,-1.7473046212215644,0.7153117324813224,-0.3566149858067554,0.0922788123264524,-0.6457634726977163,0.2080975856848827,-0.16302427714507825,-0.4299882780885969,1.243125793159787,0.430560710304235,-2.266236257818659,-3.206070688842585,1.2439682082300132,2.1220046208443684,-0.520771775633265,-0.44790035755007995,-0.13083645494613536,-0.07493084684586157,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d21.29,0.224150109521975,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.9659126128265342,-0.2400261821437665,-0.44030824795746903,-0.749592465326255,1.4586087262862035,-0.26060406878882664,-0.10253566207895731,0.0922788123264524,1.779174467761777,0.7244675287573032,-0.4307052808698616,-0.4299882780885969,-1.6636884684681057,1.4018838327812866,-0.26859390434657876,2.1703315313630966,-0.1695178497794389,-0.10471573777070733,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,2.6551061251120385,-0.18289809946017746,-0.23238984157466702
d24.27,-0.3388972842017011,-0.17962528347100146,-0.1673788864135012,-0.42963578782594586,0.4927546583857532,-0.3320700118353103,-0.41890126914874576,-0.452052165072273,0.5650049538414336,-0.03788746065117379,-0.8132677271259654,0.0922788123264524,-0.7600639135061613,-0.15268420534876118,-0.6787564026569083,2.0803594611210854,-1.1722153483643016,-1.3303731020952476,3.931590863986707,-3.9298009018898963,1.079428801153613,5.837995412990597,0.36835487736716227,-0.5709323195553062,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.4514857643841096,0.0203268230461598,-0.23238984157466702
d18.11,0.6235196299694888,-0.17962528347100146,0.22938108108312602,-0.22767238980951,-2.2134148020346065,6.456638125712843,2.6943798322202555,0.21928845374980344,-0.24747399851079385,1.4790716840623856,0.553443387299948,0.0922788123264524,0.7500501625170068,-0.6111754974873405,0.5285153665306004,-0.2816660651440468,-1.8342299620539682,1.0559192873678005,-0.9237677173148903,-0.02303893407192185,2.4125781988530126,0.05097230374815843,0.09702879094709013,0.6767426457583423,-0.13083645494613536,0.8301458548887627,-0.15979550437376958,0.487490779888297,-0.41999094159655853,-0.18289809946017746,-0.23238984157466702
d18.29,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.6008122340437875,-0.20850746754922317,-0.501795006631498,-0.5574755272052093,0.8742971307923639,-0.010054024003669344,-0.402333568119222,0.0922788123264524,0.73402815652354,-0.609566975087295,0.49451158750352764,-0.4299882780885969,-1.9075774136758468,-0.9383655512505823,-0.5435454087518719,0.4713527695601229,-0.47416339050060535,0.3118575497215329,0.04446395126932821,-0.25033101569917526,-0.13083645494613536,-0.3940904011270111,-0.15979550437376958,1.115255879108292,3.8323348917400226,-0.18289809946017746,-0.23238984157466702
d18.34,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.030340208149122794,-0.19489228607218795,1.0143841446003288,0.06985252653466499,0.20847859238566294,-1.3146908019622412,-0.1855662831330861,0.0922788123264524,-0.58299932241871,0.4164454108718052,0.2514697903704396,-0.4299882780885969,-0.41261176710306274,0.04908512453858553,0.8057014804377127,2.584786690916047,3.098412650158349,0.26001787640835855,-0.10037066692687367,0.10604860559975476,-0.13083645494613536,-0.3303903017059066,-0.15979550437376958,1.8582517787742803,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d38.7,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.18417473327408757,-0.0834532973754121,-0.3944393817513014,0.5892209657080376,-2.602411604275964,0.6313558599635128,-0.5030895859904747,0.0922788123264524,-1.7062943746534507,-0.15185185165552845,-1.637104976589499,-0.4299882780885969,1.2856500605624115,-0.420283801438878,0.6397797341431245,0.9626903486542889,-0.2555208440789122,0.017782641711569368,-1.2726107161539661,-0.24624225482448675,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.44031793356220955,-0.18289809946017746,-0.23238984157466702
d38.30,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,0.4003012176838192,-0.1962203193010847,-0.4022143063702466,-0.3473963560857461,0.31310597576670235,0.5140475615320956,-0.8132677271259654,0.0922788123264524,0.11146483211929152,-0.4929431770067488,-0.05139180971072975,-0.4299882780885969,1.6364326374567173,-0.36181321898250735,0.027896496204561787,0.762771465154131,-0.30079856233475344,0.11565815646558614,-0.10701123413380824,-0.5588791340998923,-0.13083645494613536,-0.13027206066832547,-0.15979550437376958,-0.2932702976818528,1.7886105975819073,-0.18289809946017746,-0.23238984157466702
d0.28,-0.3388972842017011,-0.17962528347100146,0.10687659954387153,-0.0764836763344618,0.3174857368451951,-0.32101031159874294,-1.0438938121945076,3.7575001666726138,-0.9919218518673467,0.44698544291119324,0.19233411689576932,-0.8013687531921561,0.24168402519062004,2.563425746199571,3.1360204896363424,-0.4299882780885969,-1.700259275662073,-0.909117648773161,-1.0042952493756319,0.08283860092864535,0.35576795186610594,-0.32220051679940825,-0.2417464353296297,-0.27571372261293225,-0.13083645494613536,-0.24986860388889562,-0.15979550437376958,-0.2932702976818528,1.4467493193794876,-0.18289809946017746,-0.23238984157466702
d0.8,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-1.188586771992108,-0.2259751488564357,0.05390691744914211,-0.4553497332871729,1.0140945790935405,0.30249959422842304,-0.8132677271259654,0.0922788123264524,0.9371028720008533,-0.6449520739103057,0.7106396434483444,-0.4299882780885969,7.25330499241678,0.7882663341250153,-1.3072075378866668,-1.6076918383157448,0.5775157391311821,-1.3134070873078996,-0.4697421779363565,2.5080833930179938,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d28.30,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.10274714571723152,-0.2944930621637734,-0.6973194391413425,0.06292300891832465,-1.0102649639687669,0.7891295164486978,-0.6219398982182859,0.0922788123264524,-1.416155023118808,-0.21309558776502646,-1.4814357139963932,-0.4299882780885969,-2.1122981742408546,-1.0207250995137247,-0.7133778408067596,0.399305685064207,-0.6583328866092473,0.35867046224581095,-0.09981943967759933,-0.5608081158898314,-0.13083645494613536,-0.30106887071558847,-0.15979550437376958,-0.2932702976818528,0.7945068524959529,-0.18289809946017746,-0.23238984157466702
d28.8,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,1.4752827095584333,0.03962293974040128,-0.6340784790476437,-0.0910210596612994,-0.5157191675856494,0.6890646547430289,0.16672748749243277,0.0922788123264524,-1.4567887802264665,1.8036254201213755,0.5879805045147737,-0.4299882780885969,2.20537501781272,-0.10245819952998467,1.3507883432413201,0.5402751312780834,-0.2329014196090211,0.16863600575451443,-3.942442033005484,0.4698594112860423,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d15.11,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.3962876409823193,-0.18153045909780763,-0.6278536926129417,-0.1183945159128047,-0.8051859353933957,-1.9013799046047428,0.18260689130635532,0.0922788123264524,0.3869779168958002,-0.1953938332850408,0.544891866371519,-0.4299882780885969,-1.8057455042062054,-0.5263685956711852,-0.44077155222561065,0.05818774952335167,-0.3537285723523564,0.03544132872287526,-0.9748282956507766,0.2783217618322701,-0.13083645494613536,0.02088409281943442,-0.15979550437376958,-0.2932702976818528,-0.45180026609315466,-0.18289809946017746,-0.23238984157466702
d24.33,-0.3388972842017011,-0.17962528347100146,0.7089722263720266,-0.5472384844732714,0.7918457507069405,-0.22820096191213282,-0.5061320958491085,-0.49975967048046904,0.48963092066501546,-1.4498289347651352,-0.443460805420051,0.0922788123264524,-1.2947193632888359,0.6745120456201147,-0.4134636310462632,-0.1590887311601709,-1.5843114129349267,-0.7503136826845572,0.39737443923362537,-0.1410477856994433,-0.1913275335222712,-0.011994743848266974,-0.23630650686383758,-0.524199579763337,-0.13083645494613536,-0.3853415660884469,-0.15979550437376958,-0.2932702976818528,-0.4362402960978852,-0.18289809946017746,-0.23238984157466702
d8.7,-0.3388972842017011,-0.17962528347100146,1.1783462738026116,0.21448555253749396,-0.6705417428306031,-0.2586644738161049,0.8540856912175583,0.226152018444715,-2.990266855703047,12.416867419756779,1.2297204980181213,0.0922788123264524,1.0345622638956171,-0.6640764745220125,0.7836702639369262,-0.4299882780885969,-0.46527139105660514,0.22776830753284114,-0.9836294427460537,-0.2136436176340519,-0.7596314489103679,-1.0613559972692754,-0.8767046186176831,-0.3524321156893248,-0.13083645494613536,-0.17393020179025415,-0.15979550437376958,2.0409255265712343,-0.40331776592792734,-0.18289809946017746,-0.23238984157466702
d32.35,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.6805779393757145,-0.25803117657020086,-0.7661360506175597,-0.005484737092792887,-1.1059714706951533,-1.2035422626183547,-0.32037449921024824,0.0922788123264524,-0.8695249098079333,-0.3067778409237709,-0.8772303793223452,-0.36981068076722073,-0.9291292723684109,-0.7815262943602642,0.03533564260976956,-0.1926481659807905,-0.2646333381879013,-0.41275729829723184,-0.07835204582052771,0.4804803645543561,-0.13083645494613536,-0.2540907976200066,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d28.20,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.2172411075360662,-0.28726834208514673,-0.28920416822452083,-0.6605698644908736,1.2477791503781872,-0.08868494845081962,-0.28213665422901657,0.0922788123264524,-0.1041570672028837,-0.3250045694912227,-0.14824854663352544,-0.4299882780885969,-1.2895821110653674,0.5299941053023624,0.038664787832784944,0.4074844672655755,-0.6317874596404232,-0.5569199933256068,0.06496598863584724,-0.5841312011451644,-0.13083645494613536,0.622308190301854,-0.15979550437376958,-0.2932702976818528,1.7976194233329899,2.095431295677612,0.8747776024798146
d18.32,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,-0.6412968016576274,-0.2014507692222302,-0.20099346404380092,-0.5390852248209214,0.6885113857652106,-1.1971035130704606,0.07642150415030419,0.0922788123264524,-0.8596849870601221,-0.2056416565885303,-0.8464693325003102,0.3520946809259145,-1.4894898323615122,-0.6731219581375278,0.9237521613719063,-0.07609410973015089,-0.17931637462255443,0.42890371756173856,0.20373251773186066,-0.6422267662292737,-0.13083645494613536,0.21832001653251362,-0.15979550437376958,1.9938672108363231,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d18.26,0.39016127622929625,-0.17962528347100146,-0.24766253098760452,-0.4494760378179848,-0.30508394238443987,-0.2817253432875619,-0.541536736465129,-0.2631285755825895,0.7918322075449838,-0.22679808409110147,-0.35312413888513333,0.0922788123264524,-3.314780626788641,0.8617487683788055,-1.3816043171601842,1.0306703065035334,-0.8790662681749275,-0.8707045871137815,1.5013326563114253,-0.709745352022851,0.10179178049938917,0.3624184246972552,-0.1612888377535327,-0.5443208052125047,-0.13083645494613536,-0.2680471553762605,-0.15979550437376958,-0.2932702976818528,-0.43792932120902195,-0.18289809946017746,-0.23238984157466702
d32.21,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,0.8202288475836352,-0.11243891762671332,-0.5115984149013107,-0.2523312611113916,-0.06088379776377079,0.18139508410474797,0.7553554069924981,0.0922788123264524,-0.7114680472816717,-0.044526598792586115,-0.49909436633439874,-0.4299882780885969,-1.502007550672817,-0.8314490418214779,-0.6027348738797521,0.15198345316977704,-0.3212967165911653,0.0725953089332349,0.012293632033429274,-0.5908790634205969,-0.13083645494613536,-0.05277043762337156,-0.15979550437376958,-0.2932702976818528,1.2795175578515545,7.163611488674767,-0.23238984157466702
d24.7,-0.3388972842017011,-0.17962528347100146,0.031456613749424746,-0.3657162449671656,1.1972573587819775,-0.20523442207843323,-0.6438651654919235,-0.08463331459425828,-0.5440429127848224,0.6952112190138477,0.9930044345227649,0.0922788123264524,-3.1850336927805944,1.8344036841209415,0.5100224563504858,-0.4299882780885969,0.22105566803237303,0.5249519365367449,0.33843183752983846,0.3192042679629958,-0.6274449241972723,-0.06084070283825777,-3.571458174815595,1.4666512407433867,-0.13083645494613536,-0.024282544440778587,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d4.35,3.2894009633316648,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,3.488132754345092,-0.33106533161409984,-0.7167337693432256,0.10287346434289558,-1.167156755282983,0.5780242795384624,0.6179771904984719,0.0922788123264524,-1.532121759765418,-0.16803081554867405,-1.2487304723037773,-0.4299882780885969,-0.14706968321771086,-0.6285059838230083,-0.294706585085269,-0.08768490282615285,-0.2890351571946533,-0.6214695391217032,0.710945546258711,5.042642240915142,-0.13083645494613536,-0.22016699786290045,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d15.25,0.16784048113824301,-0.17962528347100146,-0.32558407008319723,0.13241976642365894,-1.046343641234301,-0.23495087811330895,-0.5274545632969451,-0.45463694152365947,0.3654283552195194,-1.277191358020294,-0.33352821175119574,0.0922788123264524,0.10035170867028727,-0.39235960852654056,0.04405188088493827,2.186212246488136,-1.9236990081790504,-0.9795924496776114,0.29179900291526245,-0.43645255778708125,-0.0730448516090406,0.7255577288894175,-0.1096166290976485,-0.5110409833731765,-0.13083645494613536,-0.39599125317004585,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d24.19,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,0.010768460478857161,-0.3016560467115528,0.13091740746258232,-0.22345680008683602,0.006275694047775756,-0.016012668674148876,-0.5519022004441709,0.0922788123264524,-0.9498108261940267,-0.1365740439780827,-0.8592231974157561,-0.4299882780885969,-1.2986105418977003,-0.8050864094308472,-0.4618658453534883,0.30813710727517507,-0.3149742740208501,0.13851357486475024,-0.13769720473912175,-0.4992848565866535,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,2.1032672940682575,-0.09248290443197447,-0.23238984157466702
d18.10,-0.3388972842017011,-0.17962528347100146,-0.7703478397760034,2.0047266756208546,0.05683880662340291,-0.21455498588800676,-0.5444482225280591,-0.11734847765144482,0.6064403497239127,0.5589322155622287,-0.5420841415995091,0.0922788123264524,0.4323345290512567,-0.5516252989268268,0.2503952084203537,-0.4299882780885969,-1.9491758375752775,-0.6743341660473346,-0.7684522833211117,0.029233849689501885,-0.003786358528794293,-0.2434993721006034,1.204482193587388,-0.05795738482709759,-0.13083645494613536,-0.23300732748446265,-0.15979550437376958,-0.06089172160225107,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d8.8,-0.3388972842017011,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,1.39578280654682,0.14842283319535737,-0.6890539416700802,-0.015645150747172116,-0.8535747738261154,0.09018554273315967,2.9652081813473448,0.0922788123264524,-0.8062522665159622,1.011887962305578,0.6065034543960359,-0.4299882780885969,0.1045184744452704,-0.6036400764329288,-0.5506438850482823,0.09596708177713462,-0.43024088504168445,-0.4900685612830458,-1.9564429403635253,1.1368664768940138,-0.13083645494613536,1.1460701746174522,-0.15979550437376958,-0.2932702976818528,-0.461529066790312,-0.18289809946017746,-0.23238984157466702
d18.28,-0.3388972842017011,-0.17962528347100146,-0.09640774764454657,-0.4304017460241086,-0.8302691289481543,-0.24858546497356016,-0.5894645980616542,-0.3313508594065915,0.13183051471807866,-0.0690373696960288,1.3461148069135127,0.0922788123264524,-0.32071589441406706,0.08290527309117021,0.04635851573079086,-0.4299882780885969,-1.750514236979795,-1.0439342648573475,-0.235316451804157,0.6475143889666103,-0.7168263667546264,0.43262637706066004,-0.01039106231192759,-0.5847945788640689,6.1679473005463485,-0.34911031105927404,-0.15979550437376958,2.251010089195268,0.46138716556158044,-0.18289809946017746,-0.23238984157466702
d28.11,1.3601530480425312,-0.17962528347100146,-0.23661825111439796,-0.5013330561367731,1.7678510911636827,0.6552378345696085,-0.67773032100854,-0.10676571969555092,-0.6320195128997766,-0.36386772484137747,0.2590838765894594,0.0922788123264524,-1.1909633776067807,0.41164989886553277,-0.4870004078654832,-0.4299882780885969,-0.5135614949044901,-0.5166321590052138,-0.43793066739950876,-0.0647221932411175,-0.33624403840696326,0.29750755157680714,-4.238001855454401,2.8271165148708737,-0.13083645494613536,-0.4641387338023974,-0.15979550437376958,-0.2932702976818528,-0.4431962205019581,-0.18289809946017746,-0.23238984157466702
d24.23,-0.3388972842017011,-0.17962528347100146,1.432710493085033,-0.4532710651517226,-1.0493121936527021,-0.20122558430933316,-0.4641533901827868,-0.7133538191820126,1.308510035065085,-0.45969156620326024,-0.25751573409407835,0.0922788123264524,-0.3680814752217636,0.22092920191802884,0.6375440510247076,-0.059886146211461024,-1.8987622947290899,-0.9428865999371612,0.061598085975063076,-0.016530563903377052,-0.20967328928714615,0.41629700396474806,-0.3021466746397428,0.15726844881897237,-0.13083645494613536,-0.07658991611365394,-0.15979550437376958,-0.2932702976818528,2.6064613045938505,-0.18289809946017746,-0.23238984157466702
