Feature ID	Taxon	Confidence
c4d4a8a6a1a3a3529af2524d16219866	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9914257128526046
d2e79538edaed95686ab589912fc77b5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8320869969246801
dc409ba7002a7db767b1b1178ce5befd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9992265605429271
227627eaaaf6611d8dd04408344a7b5a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.8559082140073984
0bacd200d2599f91d054c74f552daed6	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Sutterella; s__	0.9999999062007889
df5b7f4e90b67c42c513371068812c42	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999976069637666
bd29e4cc5c5a9fdf6ed12c8fb1488468	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.999999445952011
d6196f92ce7c36f80a68141e3272564e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9498528081999054
7986c79c6f85c0a3abfafe473f02c82b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.999538947828471
60a9d891dc0761e08de231f204774b78	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9002039520661139
5af3f3d7e532d6626a5297a8876ca315	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9179892763046122
93e47eb3ea24085f51ad130c658098c1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8220050509985396
cc603140d3409eab081fe8d5ae5022e9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9958902660823389
b067a3cd63bce70f4fa57ccdf9c58621	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__Christensenella; s__	0.9993898967548104
