feature_id	taxonomy	control.1	control.13	control.15	control.16	control.18	control.19	control.20	control.22	control.27	control.28	control.29	control.3	control.30	control.31	control.38	control.4	control.40	control.43	control.45	control.5	control.6	control.7	control.8	FIBRO.1	FIBRO.10	FIBRO.11	FIBRO.13	FIBRO.15	FIBRO.17	FIBRO.18	FIBRO.19	FIBRO.2	FIBRO.20	FIBRO.21	FIBRO.22	FIBRO.23	FIBRO.24	FIBRO.25	FIBRO.26	FIBRO.27	FIBRO.28	FIBRO.3	FIBRO.4	FIBRO.5	FIBRO.6	FIBRO.7	FIBRO.8	FIBRO.9	our.control.18	our.control.19	our.control.22	our.control.23	our.control.25	our.control.4	FIBRO.29	FIBRO.30	FIBRO.31	FIBRO.32	FIBRO.33	FIBRO.34	FIBRO.35	FIBRO.36	FIBRO.37	FIBRO.38	FIBRO.39F	FIBRO.40	FIBRO.41	FIBRO.43	FIBRO.44
e94b28553f2782f8e81804327739d1bd	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium; s__ramosum	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	63	11	0	0	0	0	0	0	396	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	6	0	0	0	0	0
1b7087b15d5e05c8034401a0f1f80d18	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	85	0	148	0	0	0	0	19	0	0	0	0	0	0	0	0	0	74	0	49
0aa42e25279fc00d7f49a5ee48a99cfb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
9840550447ede779910b04a876a405db	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	7	0	8	0	7	10	0	53	0	3	0	0	0	0	0	0	0	0	6	0	0	6	25	0	0	0	0	0	0	0	0	0	8	0	0	0	0	15	0	5	3	0	0	0	0	0	0	0	22	3	0	10	20	0	0	0	2	13	0	0	0	0	0	0	0	0	0	17	11
d41eee8e0abae9f8bad3abb429a0ab2e	k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160c38aec3fe388b86f8cd575c560191	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__	0	14	0	0	0	0	18	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
a193a218f724b06032328b911801cce9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Subdoligranulum; s__variabile	13	34	7	4	50	27	33	10	0	16	0	162	39	0	0	0	14	97	13	18	22	10	41	9	60	68	87	0	2344	14	66	92	32	47	0	0	79	442	116	24	24	15	55	16	7	8	366	29	9	6	13	0	0	9	0	16	0	0	0	5	47	6	0	36	43	0	0	0	22
fc85999273841caf76a2a76162c50ab8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__Pseudoramibacter_Eubacterium; s__	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	23	0	0	0	0	50	2	0	0	0	0	16	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
fd549f5990d33af4930819e5c35b949f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	3	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	4	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45d3055ccbc820381329f32d2489e408	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
b19ee0584aa6f9e321f48501a572ed26	k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Cloacibacillus; s__	0	0	0	46	0	0	13	26	0	0	4	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	4	0	168	0	0	0	0	0	1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0	0	0	0	27	0	0	5	0	0
73f3bb0d5e151e9a9d4189139efe3e1e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	0	0	0	0	0	0	0	2138	1114	9975	3886	0	0	0	0	3005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	153	0	0	0	0	0	1173	0	0	0	21571	0	0	0	0	0	0	0	8921	3742	0	3571	0	0	0	0	0	214	0	0	0	0	2847	0	70	112
814a93d55812080577b8faa9ae457838	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53eb6306c3df29ac2660558930c84d78	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	9	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
377398d3231aa146c062c76ed4a38630	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0	0	501	367	12	67	0	567	42	0	0	0	0	0	0	0	0	0	0	104	0	0	324	0	0	2130	0	0	0	0	0	0	538	106	15	0	0	103	0	30	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495	0	0	0	0	0	0	0	0	13	155	0
78aa7d14bef1dd8ea057e87e964d54a3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
788103a336dabe0f1014ac4f54d376d6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__	128	832	0	57	108	259	102	140	133	82	343	89	51	0	0	0	132	137	2056	384	351	1195	13	0	100	124	43	18	0	44	40	0	571	1463	0	0	0	72	609	367	53	41	252	1149	62	58	0	2159	1190	483	0	0	0	24	0	106	168	0	752	77	149	0	0	81	86	47	0	54	18
83e46702c1489004ac135eb874adbfd2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cdfe7328b43902411ea107ef0d64c69f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	0	15	0	0	0	91	0	10	40	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	29
356627a957aa591fcca52d5c559e3d5b	k__Bacteria; p__Lentisphaerae; c__[Lentisphaeria]; o__Victivallales; f__Victivallaceae; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
03d77b6a543791b39532e02f63e2cd78	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0	0	19	0	12	0	0	0	0	0	6	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	22	77	0	0	8	0	0	10	9	0	0	0	0	0	19	0	14	37	0	0	0	0	0	0	0	0	1098	0	18	6	0	6	0	14	0	7	0	6	0	0	0	3
9bd0b49e8040669e2efc8a5b91ab99a1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0	0	0	0	94	0	0	0	38	0	0	33	0	18	87	0	122	51	0	118	0	112	42	0	0	0	84	0	0	133	21	0	0	205	342	0	199	0	0	0	40	142	35	150	17	0	0	0	0	57	0	41	178	0	0	24	46	20	0	10	0	38	0	0	0	0	0	50	0
c63427910336d7ebad35128e7d7f754f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0b6ff4b1df7f288f6d43899f043e385e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__	0	0	254	0	0	0	0	46	0	148	0	0	0	21	0	0	0	0	0	0	0	191	0	0	0	113	0	0	162	0	333	174	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	33	0	0	0	0	0	165	0	240	0	118	35	63
4d8b003023b38f265337efdb265b3c45	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__Paraprevotella; s__	0	0	0	2250	0	0	0	0	80	0	0	0	0	0	0	0	0	276	1001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0
f9d539f1fe3a80227fca02dd03466937	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0
84fdcbf4af7922164566cf96014d5b22	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__	0	0	19	24	0	0	57	0	19	19	0	26	56	0	81	0	0	62	11	0	0	215	0	82	67	0	0	0	0	173	5	0	0	0	0	0	0	0	0	0	13	0	31	25	0	35	0	232	0	0	0	29	0	0	0	20	0	0	0	10	0	0	0	0	0	0	0	0	0
a4ef73c8cbaed90f02ef7cd244a9ff19	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0	0	0	0	0	0	0	0	0	0	571	0	0	0	0	0	12868	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aa095291d6c48562838530c83955f52f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0	138	92	103	12	274	0	22	38	0	65	212	0	0	65	0	115	91	48	96	17	62	49	0	0	21	0	0	0	50	0	9	471	0	178	0	139	318	0	0	0	287	0	0	38	7	0	32	62	50	0	17	0	46	0	6	0	12	49	0	156	0	0	0	0	0	47	16	4
5a02ec033436efb97688249c9896e119	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Parvimonas; s__	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6344fe68bf049d0d4674f00a87873a04	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1003	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0
0891e406515a601b88faa9c22044e847	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0	3	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	92	5	3	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32b834652b3d1f4ec528ed85f2679a09	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
6a0ae85dd295e27d5b21648b5b3ef9c1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	6	0	0	0	22	0	4	0	0	3	6	0	0	0	18	0	15	11	0	0	0	22	0	0	0	0	0	28	0	6	5	0	0	0	16	12	0	0	0	7	0	10	0	0	0	0	0	0	0	0	0	0	0	783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31fec09094f51f1eae0f3bedef752cc4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	6	0	0	0	0	0	0	23	0
55569a0d77e51be05e86758d47c2cbd3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
694d3ece7b957183749dafc7650f41b7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Ruminococcus; s__gauvreauii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b296a0527e7eb7c3fe41c6083c7a0dcc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus Arthromitus; s__	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8c8eaeca73476135d0c2ce0c591c1432	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
045cc0266e1b94aa7e9f882db1df0ed0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0	0	0	30	0	0	0	37	0	0	13	0	0	0	0	0	0	0	0	3	0	5	6	0	10	44	10	0	0	0	13	193	0	16	0	0	12	119	0	8	16	0	0	0	0	0	0	12	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	29
3e80e10e674d808c411cb680e7eceb89	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__producta	0	0	0	0	50	0	699	0	0	0	0	501	0	0	0	0	0	0	105	0	0	0	0	0	0	447	0	0	0	0	0	0	3177	0	540	0	0	0	6325	0	167	0	0	0	0	170	0	41	0	0	0	35	24	84	0	898	0	0	0	9	155	0	0	0	0	15	0	152	0
56fee24cc5b0e6c0086e1c8a77730ead	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0	0	4	0	31	2	0	0	0	0	0	2	4	5	41	0	0	0	4	0	0	0	0	0	0	0	0	11	45	0	0	0	0	0	2	5	0	2	0	0	0	9	0	13	17	0	0	0	0	0	0	0	0	245	0	15	5	0	2	2	7	2	10	3	0	0	4	0	0
aa74e0f4403eeff01890b6094c574756	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__EtOH8; g__; s__	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a374907a7d986d0454801d8398d6abe3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ef8a4db4ae09c5f1cc4993b34b703e09	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Oxalobacter; s__formigenes	0	35	0	12	15	31	0	34	0	0	15	0	0	0	0	0	0	0	0	30	74	0	45	0	38	7	0	0	0	17	0	10	49	0	0	0	0	0	172	0	0	28	0	0	0	0	0	17	0	0	0	0	36	0	5	3	0	0	8	11	0	0	0	0	0	4	5	16	12
31323b9ebc019df9e8e5f24f5d175658	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	5	0	13	0	68	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	15	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a532795e78aa036085ead3f9c5d62212	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Clostridium; s__spiroforme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	9	23	0	9	38	0	0	0	0	0	0	0	407	0	0	0	0	7	0	14	0	0	13	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	2
fc446fde239db70968b0ec7228bf1f07	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0	0	0	641	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
874e9efe1c557be0efecec6bbedd9c0d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	7
3efc4a7193aa292e0673c834638aa7f5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Butyricimonas; s__	0	63	34	143	427	0	0	35	0	25	47	14	31	0	0	15	64	7	20	18	54	221	0	6	0	94	327	0	197	0	31	0	93	18	0	0	330	157	0	0	68	0	0	0	0	188	0	59	0	0	135	58	9	0	0	0	0	0	0	0	12	0	0	59	42	50	0	8	28
1a48c1c179cc753cf525b2d5f11dce76	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55195848d6e81112c5d854494f404a14	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0	0	0	0	0	134	0	0	0	0	0	0	0	0	1730	51	0	328	143	0	0	1108	54	0	96	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	235	0	1170	0	553	0	0	0	0	0	0	51	0	0	36	0	37	0	0	0	0	0	0	0	0	0
c72c31ce6f49ee7b3599e3b139828d73	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__clostridioforme	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	677	0	0	0	0	0	0	0	0	0	0	0	442	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ed013be62915b3fdea2f5f8a88f02a9a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	690	0
67c06a2e6fdb353a1e36a98cd5a7d2fd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e65685b9a3932f25730053a7bf4f1e5f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0	0	0	0	7	0	23	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	461	0	0	0	0	0	0	0	41	0	60	0	0	1233	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	113	0	0	194
43055f16da5f527fa63caaa844a27313	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae	0	3	0	0	3	0	0	0	0	0	0	6	3	0	0	0	0	0	10	0	0	0	0	0	0	41	0	0	0	0	0	0	12	16	0	0	0	23	0	17	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
fb19c69c70200d5285d36493b063bed4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Christensenellaceae; g__; s__	0	0	3	0	0	0	0	8	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	8	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c3d12e7bb3ab7d7ee4158cb1c5a5392c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	35	0	0	14	0	13	0	14	143	0	10	16	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	33	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5011ff9951fab75e8809cd33d35ae866	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0	0	0	0	0	0	0	393	7	67	310	0	0	0	0	0	0	0	0	2939	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	46	26
b3968f594de02002418491225338f4cf	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22081	0	0	0	0	0	0	0	0	0	0	5	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
763e8c582db682147696fc89e52cee63	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0	0	0	0	570	0	347	0	0	0	0	0	0	62	1889	48	44	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	281	0	0	0	0	89	67	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	142	42	0	0	0
